{-0.1092813556797756,	-0.28341133921639106},
{116.59820034345105,	-106.82188162281997},
{113.6754395168874,	-108.4057597524048},
{119.47843135656058,	-106.13767608502984},
{112.7292819211852,	-102.13466350275954},
{115.57457708512646,	-106.21901079554475},
{117.54819418383374,	-102.2612494081541},
{117.74618342049502,	-99.3741810627179},
{116.66862352441206,	-97.17554086948338},
{116.61488775900457,	-101.22356788329573},
{113.9102447301981,	-100.97451297188505},
{111.80018447793755,	-100.12252571077545},
{117.90673559422856,	-99.83987552515651},
{118.31730464202664,	-99.02838693476063},
{115.36848969380938,	-99.61056683252315},
{111.58908089773183,	-97.68871611884889},
{110.67945408331336,	-102.66566972029511},
{115.14701967249154,	-104.91116683669682},
{111.56241626305416,	-103.94347230851305},
{115.66535360738384,	-101.62177328363934},
{114.72313378260382,	-102.80855464828609},
{113.35731850576234,	-99.09772965745941},
{113.72082688748112,	-97.301068448288},
{110.59167103692427,	-103.96728945642167},
{112.64680921943058,	-101.81716218768172},
{107.0682504369575,	-101.14897623092945},
{114.34661931941974,	-99.0429652485935},
{108.87415486153364,	-104.09417144485971},
{111.3894041587561,	-102.56768315632713},
{111.13824673433511,	-102.62256107664668},
{112.03667122808356,	-107.50294038203727},
{115.49604428452233,	-102.5357526814498},
{112.1684240138639,	-105.44025399635578},
{112.5272186550267,	-105.41216250131956},
{111.74291374098196,	-103.98687746365196},
{114.9540374689455,	-102.56229237383977},
{114.03097413696493,	-106.08473584524185},
{116.42567123478429,	-106.73701239363812},
{116.79491489272674,	-101.78238944617195},
{113.37605807486723,	-106.04681084724608},
{112.76180514855363,	-105.6396625592583},
{114.02671970308728,	-105.23341770092547},
{119.14272675469698,	-106.13546146484929},
{117.99234053127557,	-107.5781894573017},
{113.53014668544773,	-103.1666956948032},
{115.53754684266544,	-104.94141539314565},
{112.53582166760552,	-104.37258305467115},
{113.65097293220973,	-108.7750660928665},
{116.51683929356712,	-106.23433678815157},
{119.77476188676738,	-111.9511086181126},
{113.90557666418182,	-106.28083998533123},
{119.70720565283959,	-105.6790142771266},
{122.85486325800362,	-108.69496418025398},
{117.35920085747567,	-107.49770187089644},
{119.19947918865402,	-110.0623529766905},
{117.918442407748,	-110.34002473442663},
{118.60914976531069,	-111.99967900180796},
{118.73248009515979,	-105.64525563751064},
{119.05651392151195,	-103.33128507952162},
{119.95356355614821,	-105.29008433448303},
{115.19195860900317,	-108.3909591025582},
{116.73850990222316,	-104.52020410678453},
{116.91859077418034,	-101.1290971372223},
{121.9317868134912,	-103.69216745321974},
{122.38402765003482,	-103.7247133961111},
{121.77049180336476,	-104.27327407695316},
{124.69305895075989,	-107.73374820664134},
{117.27721848581842,	-109.50549942501861},
{123.45039541480811,	-104.53583655855373},
{120.86390449976098,	-109.25286564443594},
{121.62853867195908,	-106.97509245519987},
{124.29913878865196,	-105.4778981277266},
{119.50307100807859,	-107.8999050720936},
{121.42253619258237,	-107.00941035597016},
{120.68587898281108,	-102.25457213757547},
{123.6670259856861,	-107.3253683954816},
{120.5684185870433,	-111.32199113320685},
{121.4249493068931,	-111.40000232243935},
{127.87938303806303,	-111.97575043225518},
{123.18754063302949,	-108.37889062012657},
{124.49124709193107,	-107.20508416157256},
{123.06577291829066,	-110.8287698723915},
{122.41874795807331,	-108.04205662085248},
{121.82096562403034,	-105.62228353707638},
{117.75962055050712,	-106.28150547693848},
{119.20113771830552,	-108.32697820020455},
{125.43017650508929,	-109.26308410003817},
{117.48345509049038,	-109.23892431527882},
{119.30381834605924,	-113.48454581856016},
{121.11289004620633,	-111.74508299164367},
{118.85553682761085,	-106.04843403927308},
{118.32078365243113,	-109.92040794558548},
{120.55436621538092,	-111.55994965435035},
{116.47360333770985,	-110.87869147446044},
{117.64079488544444,	-111.64162184411127},
{115.75719906827172,	-115.09814614875953},
{121.20595590526382,	-112.8810784811728},
{118.15202309228509,	-116.91996844574832},
{120.84667846485429,	-113.49382109658377},
{121.64973006726707,	-115.7780220360624},
{120.22797702088326,	-110.86860609736776},
{115.94488556883726,	-110.27441277628576},
{117.18187366956397,	-111.58811478599807},
{115.33131720047555,	-112.52234381660394},
{118.26371198962933,	-114.53837860394498},
{112.75270149958885,	-114.97107105058726},
{114.9364752756652,	-111.59418376795675},
{119.99942320039054,	-115.48804354581303},
{120.34090382331281,	-114.0844794733486},
{113.24027071543166,	-110.39963273477363},
{118.71458102797654,	-111.96654094505294},
{118.50862551624571,	-114.68290508774582},
{111.00740267814696,	-111.8168980921011},
{117.83019339279139,	-111.52737181255877},
{112.96220500201896,	-108.6680695203052},
{111.8375677547904,	-107.55834731568216},
{111.08489332014953,	-114.70027673500007},
{114.73416253784085,	-114.26159491471178},
{117.95765028968059,	-108.40065542839615},
{116.02642621869758,	-111.45720475420721},
{112.6490650096612,	-109.0629719345077},
{113.47524145887861,	-113.25114854521695},
{112.42289291838878,	-110.97945234605456},
{111.21166214446032,	-110.57918893947131},
{106.9391124299013,	-113.86377728328019},
{109.0874224094269,	-112.88959946770453},
{109.52612461660478,	-116.74540656339546},
{110.00485778298138,	-114.0601306770596},
{107.19012426014837,	-115.42614494532171},
{111.01825662336114,	-117.11712187381744},
{112.37940064030913,	-113.57963269427113},
{114.87123893909157,	-113.31844777233957},
{110.16868435564413,	-115.99829684164385},
{112.46717799395292,	-110.56017975247012},
{117.2081907468495,	-112.56089688557161},
{110.08573816786458,	-112.23387194127068},
{112.30203990649073,	-111.32029954762895},
{113.5005004754706,	-116.23351197553922},
{113.60647697090943,	-117.516041164703},
{114.01958837512584,	-112.19103953326817},
{117.33026522728082,	-120.75200653590298},
{114.81467183235698,	-119.54750166244312},
{114.48537925935756,	-113.43781002907537},
{120.52519737083985,	-115.72884259481435},
{120.29892785048852,	-115.33588092028803},
{115.99493623618396,	-117.15370702509664},
{116.84621308430175,	-119.27763485112195},
{115.68721891541409,	-121.7653976204754},
{119.82270639200733,	-117.27478540194362},
{115.10104901862968,	-118.78818696641},
{114.15347303448094,	-115.37406059954735},
{115.09194418286972,	-115.74653735710007},
{115.0802109627392,	-116.90797416853604},
{121.66920381459543,	-121.13145822644623},
{117.14358210571707,	-118.31160048829257},
{121.0874569299179,	-117.1468899995915},
{116.45421374671209,	-118.75744249788589},
{118.26011629495044,	-115.61615700100738},
{118.1507687942567,	-115.19976126744528},
{116.07921736690233,	-113.56062315331675},
{119.05434377924995,	-117.36946977569337},
{116.36471082357929,	-112.5311598073253},
{118.47106777812016,	-116.20817562302759},
{121.31985068562338,	-117.38331648182499},
{118.27666240885816,	-112.32197653518467},
{121.55715589518275,	-117.75126125857527},
{120.1425056034271,	-116.57883767037431},
{117.0157561616403,	-115.91340585439573},
{123.15642008343792,	-115.70252001335834},
{125.55803090681371,	-109.18809742316498},
{124.96542392288366,	-113.93654421871146},
{124.37946165551902,	-108.33936531252866},
{123.69480834881766,	-114.59495709649329},
{123.82382615284824,	-109.78008161203718},
{123.9527441299469,	-110.1326154367746},
{120.59423697594656,	-109.9642392958526},
{119.72946102996947,	-112.82755998822702},
{121.2504597824393,	-108.42524185835427},
{125.07781744631515,	-109.53758260837182},
{127.18637985739073,	-110.241676869187},
{123.43878002296857,	-113.90724509883677},
{126.81256467832847,	-113.44352964827559},
{125.50330613353118,	-112.4556196754255},
{123.71012190127901,	-117.45162117230504},
{122.58580618005018,	-113.71199953909706},
{122.35849988456422,	-115.49072230792719},
{127.49162763491368,	-115.52118890363597},
{121.90477181819267,	-115.04472063324225},
{127.11076262020376,	-111.74333002237478},
{120.51104729630683,	-115.55161554249675},
{120.40103335168824,	-111.32881370073022},
{119.751999584272,	-113.82935225801522},
{122.11683227106053,	-118.59044667794748},
{124.6433238657901,	-117.8838618654386},
{119.35529816992147,	-114.99587932306113},
{120.8108251065155,	-118.68352378840854},
{121.38783406260721,	-113.10858337794137},
{121.92809070301435,	-114.18095336792919},
{120.25587426462776,	-113.84529366061014},
{117.72637121133758,	-113.37019803779653},
{121.70881922849102,	-118.24901060144883},
{119.05829141018668,	-114.907539596758},
{123.51429302670634,	-116.34233833732617},
{122.67927895357897,	-122.90775285762332},
{124.02400192601651,	-116.848363178134},
{120.82460487296197,	-117.94956067828197},
{125.35085581721583,	-119.74021980640741},
{124.33754381735419,	-121.07475081780699},
{124.71840285608974,	-122.15231266529965},
{127.06016139347311,	-119.76467801223075},
{123.97574161504399,	-118.11515660408179},
{127.40333326497736,	-119.3529009198821},
{123.58843756878707,	-116.9202482110634},
{128.92006378944757,	-118.23593071386283},
{125.67808416416591,	-119.02691609285478},
{122.03476830648694,	-123.66303868347134},
{125.63375931361547,	-120.65309880277363},
{122.29567380571994,	-123.62748279526606},
{126.01382946260956,	-124.06069674242198},
{121.9062425361879,	-119.91982329508966},
{119.02674879067143,	-124.43974394316528},
{120.2826475408179,	-121.41298175174126},
{121.03522243592658,	-122.7084231156462},
{127.98015882108953,	-120.0890476697615},
{121.61611049185771,	-122.54216963514101},
{122.25961236119126,	-123.83416977613442},
{123.63684283364807,	-123.39606214986794},
{123.15348417327333,	-124.10233400181009},
{118.65724231759832,	-124.88228525179397},
{117.97613928082289,	-123.92942107997453},
{120.50631969977901,	-121.10398509116894},
{125.93809623619818,	-123.99399523053133},
{123.75990268739419,	-124.54986790735704},
{122.3060973545452,	-122.09620178240392},
{122.72501909159799,	-123.36925375861247},
{122.67463669603623,	-125.86541701370417},
{118.4158390844247,	-124.22249480390994},
{116.07744562189627,	-118.11677784247136},
{116.04967868939312,	-122.77973511584331},
{120.266347993589,	-121.72382725134638},
{121.39598243303206,	-117.19030778911505},
{114.40129782996041,	-119.09163209714544},
{119.78827544748566,	-120.94558528809458},
{120.45310286556804,	-123.25464904808338},
{117.17372150827057,	-119.16994308454963},
{121.15916704097731,	-124.35494391683113},
{120.69556415106422,	-120.7769652882995},
{120.9631317001481,	-126.28637137553238},
{123.77625062070804,	-123.27848170706004},
{119.35792051842438,	-126.83683314270742},
{114.77808482101493,	-125.19756381292277},
{119.72812566987822,	-126.476149807869},
{116.48373877556648,	-122.81587102107795},
{112.41116072071353,	-122.99719960674562},
{114.00352372150427,	-120.91564025210862},
{117.60253825456252,	-123.16504089406206},
{113.19797619190001,	-122.71237758399054},
{113.11088502565184,	-121.46254585702337},
{120.91710635973206,	-123.46302735313212},
{115.06606836541957,	-119.47414038475789},
{118.11346238567523,	-123.21836148714016},
{115.4667288374215,	-124.70943694491815},
{118.01648009742219,	-120.56187139512365},
{117.37091048624804,	-118.65972651689206},
{114.00878113577564,	-120.92708274486961},
{116.09559709505079,	-120.17623616345725},
{116.85698534902542,	-119.4710659553099},
{112.1018247477764,	-122.00437627250137},
{116.41898058746723,	-122.70797427367181},
{112.24000523539121,	-116.20096523035548},
{113.71105358388307,	-115.47194250346674},
{117.00770924344869,	-115.99537132401436},
{115.49439148344638,	-114.34742095244152},
{111.09139108291463,	-118.38447530285704},
{112.59450101925034,	-115.89022344042667},
{111.24959715311915,	-112.24722363697626},
{114.51287988712397,	-117.25822908541112},
{114.31862569176954,	-113.1039759653686},
{109.64287575337897,	-115.90100815416426},
{107.07243859566046,	-115.46161263300644},
{114.20605291556454,	-113.10874324344859},
{112.77707451340976,	-114.83313967119277},
{111.37057508072921,	-119.9393147451486},
{107.46624708967306,	-120.05998676310077},
{110.42486108524069,	-116.16886272152244},
{114.1239397911011,	-122.17377178787692},
{113.94622121903508,	-123.93889681081274},
{110.11583638201687,	-121.1896496806927},
{108.80702449881,	-119.3709154262126},
{111.32921054265373,	-119.19701413320135},
{106.18477293807217,	-123.31410162351237},
{107.2989747629865,	-122.48165675701973},
{107.11770275467873,	-120.37157678063161},
{111.96589314206307,	-123.77234637687016},
{111.14341197947856,	-119.28908140476366},
{115.54468381793535,	-124.2117526175916},
{115.41099344968957,	-124.2149856138787},
{113.39246580131359,	-119.71248569184914},
{115.29888682632506,	-121.13905222970921},
{112.75993997299727,	-117.17493321424826},
{114.55828681338207,	-120.56539530840763},
{114.92224195275215,	-122.93502592296889},
{115.79276121031522,	-119.37912506884695},
{112.54685795944212,	-120.66711693201685},
{113.62242535946676,	-121.16730085258521},
{115.32654666284027,	-121.62914874874322},
{113.34020596568392,	-126.35996792416113},
{109.7095420218246,	-123.08676781184963},
{112.1890327763881,	-119.65392440386972},
{111.42847690427949,	-120.3544553833137},
{110.92764193783547,	-120.70124629207587},
{111.15145606985774,	-122.28427307760339},
{114.51447360883355,	-126.59063749923368},
{111.63583508792192,	-123.83484076831701},
{108.53404030124307,	-121.12998744799438},
{111.67867821806064,	-126.61602806275911},
{109.5151043029987,	-124.56770093501177},
{106.18180132723255,	-121.70068522994245},
{108.2141552320955,	-126.46170040463453},
{104.86894710373902,	-125.98585772148189},
{104.92629054025466,	-122.79863315224713},
{110.59575211532118,	-123.96750671981445},
{112.93185479600697,	-123.55262169255228},
{111.73680728356798,	-122.41705931427445},
{111.89162094556339,	-120.87457429281265},
{106.39619106204343,	-117.5206929065851},
{104.74016239692405,	-123.55100123972065},
{109.74637369160226,	-123.8733274863759},
{104.59653609464334,	-119.08761977530098},
{105.8612661725441,	-119.88759590130229},
{109.39042660817191,	-122.73152832389016},
{107.27392903851852,	-124.56878369872372},
{103.16116941879007,	-123.87983413900062},
{109.23493026206145,	-122.60055527308015},
{109.56531569181602,	-126.69020940456952},
{109.78298269361672,	-123.71917575833122},
{105.0200528741979,	-126.44880732564512},
{102.17484650973941,	-127.22774209534327},
{107.2720673923839,	-122.29500010462223},
{101.14392026199921,	-124.82264730511977},
{107.18264772107065,	-123.65920406503557},
{105.82733274933929,	-122.96376112385228},
{105.27975136253144,	-127.40652743899152},
{106.69200467061472,	-122.30767325991255},
{104.61394404983872,	-121.6853817179759},
{103.21416374918712,	-126.52318171596234},
{102.97831494056862,	-122.04937018577591},
{103.10445489440497,	-128.35060421746311},
{98.05883279453711,	-125.41605401848925},
{103.65044882659193,	-120.64959228014482},
{103.59894398838641,	-123.92213878463134},
{103.26168022783398,	-124.09429930052109},
{103.14782043586185,	-123.06498617316228},
{103.87115122485241,	-118.490279519859},
{101.28346792252492,	-124.18940382949754},
{104.90506171117617,	-122.57165123011595},
{104.0197831113672,	-124.1136109329684},
{101.27589170683895,	-119.48280958737588},
{105.5750405654524,	-121.80666364450903},
{102.7126680692643,	-119.85898792810625},
{106.29477706429518,	-121.51234037124868},
{103.70684967320926,	-122.69983243128199},
{104.88819965320378,	-118.74422063163759},
{107.26070511180899,	-117.83807958336293},
{104.6984826830634,	-119.76312062799065},
{106.71005206047519,	-120.89986484136348},
{104.60857922348275,	-119.21014191772332},
{102.65422095394015,	-116.84821247727615},
{105.75810271185968,	-118.12540151220874},
{105.18738277610134,	-119.49749777661472},
{105.0346239046181,	-117.16973790287982},
{99.87196095988627,	-116.24471819329366},
{105.54578774521302,	-119.71070559284881},
{97.61271862813653,	-117.31712321955544},
{102.70874731149193,	-122.19670185800523},
{100.49468113216919,	-121.17690414522345},
{101.07622764618355,	-120.18647738217324},
{101.23356566225458,	-119.4353216233741},
{97.29655158299562,	-118.00825471714694},
{104.90040513800193,	-115.43578648231781},
{98.61206971845235,	-116.79627971299628},
{105.22596807229944,	-119.32555606562846},
{106.80754477730125,	-116.28685730592936},
{102.89758928217681,	-118.44411358768383},
{103.06930981644815,	-113.09891925522702},
{101.00737776399545,	-112.31888300838634},
{105.10150383874577,	-112.3988901087474},
{105.5788874158744,	-115.78769966389694},
{106.91640183791318,	-117.73791950911658},
{108.42574986119494,	-114.82681314498409},
{106.76071593984094,	-120.03023137085289},
{106.18276165521347,	-113.31078766270669},
{108.87170636723205,	-115.1674293868956},
{108.4631388301686,	-119.20998619001193},
{109.20867573677873,	-117.10945117745918},
{108.40343326247914,	-118.59766767524815},
{106.20613367628812,	-115.20005311135026},
{104.54880143378836,	-119.07709347628945},
{103.38939958343549,	-120.1787550118818},
{110.5761044644888,	-116.71980740514479},
{108.77057275876341,	-119.83364486215804},
{109.61582461823225,	-116.06281920716201},
{107.8750134906289,	-121.8945355900547},
{107.9582114594046,	-119.85965190472095},
{109.97100934874791,	-118.67055120022245},
{105.07591972073729,	-117.15951504047031},
{107.6515268303259,	-120.82658100475844},
{107.04617855704596,	-119.72997249982392},
{105.45864279586672,	-113.7401597452466},
{106.64864234282223,	-114.15454275646735},
{110.54099965808689,	-112.41434641212697},
{111.84339420962016,	-113.78325000851973},
{108.93339847185473,	-112.38959928237001},
{113.51705796870608,	-111.8060212259665},
{106.83984021603632,	-116.3653568946754},
{106.72131592595784,	-116.866432116466},
{110.23237133439102,	-113.02171980084634},
{110.74537092857103,	-116.36342942708572},
{106.14978356274047,	-117.06027434385999},
{106.9603088012319,	-115.12656693850658},
{105.88297910244526,	-115.34576240472329},
{103.7569738133817,	-116.37306838259764},
{106.99925738756095,	-116.1232570890508},
{108.91871808472041,	-115.22939675983292},
{106.91288089698403,	-112.13651133888692},
{108.14228556352383,	-110.89211944849517},
{105.45736388057281,	-109.84423804455369},
{102.10223889385539,	-115.86492862972014},
{103.84976978838193,	-114.78569823800949},
{104.91164522659456,	-107.92124470198011},
{106.06064843110418,	-111.8262912288179},
{103.7316893444684,	-112.61194916014752},
{110.72249767342592,	-110.28338530988435},
{112.44824819317022,	-115.95987188228733},
{110.50265323445777,	-108.69221499263666},
{110.46454010961915,	-113.16044393960559},
{109.31087644873504,	-111.2509444505462},
{106.98101243215793,	-113.07304643105178},
{109.22687855315895,	-109.21168788380801},
{107.19403291153948,	-107.9096644322323},
{113.06152954426582,	-107.84921571541646},
{115.84088104685206,	-110.39129284646135},
{109.64181317284222,	-108.79687912171805},
{107.14123292417045,	-109.04164818465877},
{115.70625152284755,	-106.17689654214374},
{110.67215932246864,	-108.6012120840241},
{115.70495863575599,	-109.95649558027606},
{110.7335718032987,	-109.35905408359298},
{114.20474614403513,	-112.35977005547096},
{114.35615865545275,	-104.33491185463006},
{111.71810406058697,	-107.48423242005205},
{116.3492125823485,	-103.62610266778066},
{110.16201835658347,	-107.84158223155761},
{117.47413579598091,	-102.16649369736726},
{109.7543759265274,	-108.43499891566624},
{109.31112147242423,	-106.1519620733789},
{113.67213126401182,	-109.05094393260788},
{114.87047566403719,	-104.4607067171301},
{113.25300702254015,	-107.5830211175817},
{108.291890210669,	-109.26769228298305},
{114.66329046231951,	-105.24807601719884},
{111.2491613689629,	-110.14439050190134},
{107.52332033331045,	-107.2361318351203},
{113.64428864853883,	-107.05868680916},
{111.68332518236352,	-106.11992036004378},
{112.19360114828444,	-102.26163055129979},
{112.76129265523832,	-105.1712820931872},
{106.28423468883427,	-103.26522396873666},
{108.24829872789249,	-100.50885010250335},
{111.48906921904332,	-101.76265716243014},
{106.63988080993543,	-99.15538835458192},
{111.16989840104112,	-103.22117960208215},
{109.15244657640426,	-97.7280945336414},
{108.33977914923085,	-99.63718820915486},
{105.11741208788969,	-100.68033055166794},
{108.97716983330146,	-103.10720384418198},
{104.9589407271703,	-100.89179430062656},
{108.306098045372,	-102.87149094611344},
{107.77617985985229,	-102.61675254439561},
{104.57011235853726,	-99.04245182452408},
{105.03939455196455,	-104.51560409460572},
{103.66803718754943,	-103.57676108783758},
{110.56750741102564,	-106.5948676017619},
{104.09475864764487,	-100.18132908423199},
{109.27744637179691,	-105.99506393835259},
{108.1918196627555,	-100.6349551379126},
{104.8134453590436,	-103.35214560592334},
{102.4646224210863,	-101.12195898356958},
{106.3656658257805,	-105.73065084933268},
{101.08068995638935,	-109.9135981986635},
{108.18295749457059,	-109.59417363286403},
{109.31338131185422,	-105.67167636572145},
{109.75370844782609,	-108.79435811098415},
{104.79996413648074,	-102.33600135638619},
{110.13371347494,	-104.6631800862929},
{105.24076422349354,	-110.63367675260523},
{106.82151837709628,	-103.31562910184954},
{104.07767259461487,	-106.2378815026803},
{111.88394039416154,	-101.78671728465065},
{112.24683111502728,	-107.51806766736914},
{108.88870668063522,	-107.17284805107052},
{108.56066095242885,	-105.0574728739753},
{109.73876664128049,	-108.76134431721721},
{111.15006819358092,	-105.80812088761357},
{111.83876827402754,	-109.12828214845003},
{104.82961194255073,	-110.36510533046857},
{110.90259677358851,	-107.40486883512696},
{110.04977488426333,	-104.56506529754209},
{109.52814037788846,	-106.596067356914},
{103.40411530872674,	-112.61684947985916},
{110.66182547693124,	-107.33004777990013},
{108.46387154850385,	-111.58354980669594},
{102.97054276321873,	-112.45936344732111},
{105.18748011661516,	-113.5180398775309},
{101.49412762000904,	-112.06731085418815},
{99.7496943886951,	-107.24995873330477},
{101.133418036611,	-111.53394816135902},
{105.59421724813255,	-112.70193390071856},
{101.95407782935456,	-109.46566700762384},
{99.47836877751737,	-113.1878912448362},
{106.81884852383594,	-110.27578286971976},
{102.36635355387853,	-112.66197298106921},
{107.29000656824084,	-116.85366924985495},
{107.08061996429522,	-113.75368826485325},
{102.76352855075436,	-110.22224451117765},
{106.37641537727622,	-113.03872897313626},
{100.54326899716206,	-117.13556739168196},
{99.12846506868536,	-114.97263075923735},
{103.94060779378852,	-113.8909304708683},
{101.86061331316819,	-111.1102535386953},
{101.81852207984662,	-115.86416355289728},
{104.24509515829179,	-114.8228449620166},
{104.09871936246329,	-115.44771690361961},
{100.56907172994002,	-108.93853642672798},
{104.76124537457332,	-111.12183257003107},
{99.59310872477363,	-114.24454842430708},
{102.61002588472911,	-114.2528753725009},
{99.3555980148472,	-107.30184320237545},
{102.57241222377395,	-110.7516018379504},
{97.25931029917972,	-111.09406638674751},
{100.5840973013388,	-110.47910606287422},
{98.25538323971473,	-111.169929059784},
{100.23074357920484,	-105.52100639422801},
{103.62881020197909,	-104.46070651318988},
{101.50299905572084,	-107.54752904442282},
{99.89243968145196,	-106.34357612167132},
{105.06873714129537,	-106.26359418089956},
{106.86535420705637,	-105.29689697096968},
{101.5741258110457,	-111.06689501771771},
{103.00578407954897,	-105.58290324685878},
{105.4905089674526,	-104.3435140225381},
{102.67475415289881,	-109.23755697344404},
{103.8592303055696,	-104.77008461425174},
{105.11947760286387,	-102.15903537081068},
{99.94155450833192,	-108.54008194166502},
{99.47051665704434,	-106.40803032872955},
{99.96538053049169,	-105.51881112896571},
{105.80251818357188,	-104.40990844079596},
{98.32304473388739,	-106.18885320781008},
{102.74950154146971,	-109.67158182748464},
{101.59902896499223,	-104.6283528562684},
{101.11647276750983,	-106.2082940113559},
{102.54596076132412,	-104.12823871899357},
{101.51015815561502,	-103.408765811582},
{104.73216753216138,	-107.53007555936664},
{101.99044362076899,	-108.98715365989906},
{101.58380469457653,	-103.38477490822358},
{97.65647196780729,	-103.99278387348518},
{101.65980109342854,	-105.90131877254115},
{102.75533995604093,	-103.4619680799316},
{102.41904603792649,	-99.75583016717562},
{106.4387250855032,	-105.20103865098464},
{101.40599298507473,	-106.99174044891215},
{108.75004611774013,	-104.61483439952362},
{107.92725722708826,	-99.86090628856306},
{104.81996261799371,	-102.82665961045087},
{103.18863132568362,	-98.72758550036527},
{100.47668100216141,	-100.66762577464824},
{105.86513866228968,	-102.46133174371742},
{105.60302467168353,	-102.91434352188249},
{103.74126947683635,	-102.27064331444332},
{105.3636140506641,	-101.80900292600107},
{103.78634749106837,	-98.15672274685066},
{100.65345172351121,	-100.23530662404389},
{100.82319231564892,	-103.02257719812596},
{101.47365567128175,	-99.99236216986564},
{97.59684705484823,	-99.8937768846577},
{99.06451323357986,	-97.83077710841975},
{98.15256598399174,	-97.09158639892573},
{97.20408189902636,	-100.15315109209493},
{94.5857208598533,	-96.53579446245205},
{98.48346094870791,	-98.04506056181643},
{99.00545580526737,	-102.48218014946076},
{98.47847482588526,	-98.91487040134395},
{100.96613537361411,	-104.18904977689412},
{98.14091525116169,	-106.55677643976051},
{100.95518435408664,	-105.41313869770187},
{101.83911919622994,	-105.65626003966449},
{100.22781366906307,	-103.20540882719291},
{99.90370949871823,	-106.77426566487671},
{100.22521847024842,	-101.1624880352536},
{96.4976860713371,	-103.9825458464005},
{99.2962656369017,	-106.32064207244971},
{98.17446210186611,	-103.07326475025798},
{97.64873014781045,	-105.7399052231876},
{93.7874367110256,	-100.9667013358885},
{100.74461268773598,	-106.61735927671745},
{94.68153191661703,	-102.33457409996008},
{95.82198127442578,	-100.15078959773518},
{96.16934285992119,	-99.57076651747047},
{94.52347890981437,	-99.06534324141015},
{94.40084359517165,	-103.10054105331686},
{94.15256784154965,	-97.87886591803489},
{93.60805801739151,	-100.80706755302569},
{91.84544170343064,	-103.11513176347407},
{93.41644739879281,	-99.1203681392586},
{95.00502462284686,	-98.38497906761624},
{95.25363769216956,	-98.95592078842986},
{94.28280011835598,	-104.10290341663813},
{95.47496728480135,	-99.80771528574545},
{91.57228758545554,	-103.67057623442015},
{95.97215451361596,	-105.91278346407562},
{93.99996435921089,	-100.49587839185845},
{98.09639834514877,	-106.9336013374836},
{94.0534913462428,	-106.0538519461694},
{89.71786193061867,	-104.86488662980413},
{93.77578819893684,	-107.34686097251812},
{89.42268517696105,	-101.51939019765773},
{91.72814137349978,	-103.0401806427238},
{87.00678012849514,	-104.22272307679992},
{90.34707665839653,	-102.94508477382583},
{90.28813182773462,	-103.09273281956328},
{88.21973776163347,	-98.15796839084541},
{91.78019329772835,	-102.35327020196236},
{87.17920476837322,	-101.41658034593632},
{91.51386409586176,	-105.87379787900619},
{91.02252940745669,	-103.41907062112584},
{90.37623140804146,	-98.71597722067848},
{88.41665475828684,	-102.00809989972043},
{89.46048917743444,	-103.0500989828951},
{88.19559344131335,	-101.95086867624069},
{91.86292297715852,	-104.78915388038048},
{92.29958077524205,	-103.39522769146384},
{92.45431170603273,	-99.07850930230994},
{88.46770503013526,	-101.76028902618619},
{85.35108627525624,	-98.91574413342796},
{90.36016985381882,	-104.75811014729395},
{85.24808876365555,	-104.13743318507673},
{84.37489858624957,	-104.62475680158988},
{88.01755226661125,	-103.55943791999198},
{89.68927187836304,	-105.32571910471117},
{85.20863072830386,	-105.3846912732046},
{83.44015929060585,	-101.19704034700978},
{82.29169868950048,	-103.79261161155536},
{87.2929037626528,	-101.33181378879587},
{84.0487416599685,	-103.54230419495282},
{88.47814880012385,	-104.11907056866237},
{89.10246892826594,	-101.5688260234254},
{85.49757840214673,	-103.16929846712019},
{86.66573795858355,	-107.26003608284856},
{86.59444369801827,	-100.85453068832015},
{86.40882003210905,	-101.30130237283343},
{93.1480619821308,	-107.23855088523796},
{90.80156642645264,	-106.80244308880307},
{87.84215615031393,	-106.37734260407329},
{89.87170990639117,	-106.66108056722638},
{91.65938913693061,	-103.9030659522108},
{92.4744176769505,	-106.17456138963371},
{91.60808209384892,	-102.53375171416641},
{92.31734709140291,	-108.41689512973664},
{92.0257884203505,	-104.20172520568909},
{88.76735793121692,	-105.41800305335892},
{87.88358611780693,	-111.9303380044872},
{90.68768510629069,	-113.35900578955686},
{94.0162452631319,	-107.51500023558913},
{94.12951363160046,	-106.54462915252614},
{92.11818317439563,	-112.26849584456329},
{92.1241576158283,	-108.17631125410414},
{98.98217955505677,	-106.62693907651763},
{92.89797447558956,	-111.8660774597051},
{90.48274959655997,	-104.53312648411644},
{96.34164702943096,	-111.06744068519315},
{91.57196951052512,	-108.36967571423341},
{92.63669450197628,	-110.88942215920987},
{93.79027705265972,	-107.36386168736225},
{94.08757629718767,	-106.14377763096915},
{90.14243616091338,	-102.75589014663333},
{97.73475523287223,	-104.26747855566049},
{97.22882039204609,	-108.43139146788478},
{96.38774493277084,	-104.13117786105795},
{93.83623097731684,	-104.95650626753854},
{93.01897998234462,	-106.55018151527058},
{92.66185820496676,	-106.05032238493617},
{98.23135711606413,	-104.60165787055303},
{98.87903434965331,	-104.52578855614988},
{95.0568136693003,	-109.48286646894209},
{98.08679270187312,	-108.1955535167226},
{96.16721470914736,	-103.80374055958445},
{101.29729376572243,	-107.30410471332833},
{97.10689596576366,	-103.82394902431433},
