{4.218962043962232,	3.868185519964154},
{100.96802475553298,	-12.408542199982456},
{111.283400260676,	-12.212394224671439},
{115.15789633945263,	-22.014524575797523},
{127.97104083702217,	-13.055326103105184},
{124.00980341288644,	-33.31136995922614},
{113.2195876543567,	-17.602584938759886},
{118.89789320948182,	-34.89425747785574},
{126.42815926008768,	-17.89471220256609},
{96.10650375626105,	-16.272552372568914},
{99.40414068075707,	-30.534665017961014},
{125.1992740818971,	-18.50658004556608},
{112.77042923859112,	-8.037311716018056},
{105.3850094680668,	-35.61776293259136},
{114.91840454460178,	-25.378504465804244},
{101.42492045901182,	-38.60248714815998},
{122.10727412377332,	-34.645884787588386},
{112.22374667991667,	-14.083212484293924},
{109.49648296450421,	-16.862516007215824},
{114.75584261769222,	-32.57820810335541},
{112.5017228901458,	-30.730325069266392},
{107.51058890229913,	-34.20215512519215},
{94.06505801548983,	-7.200047378816443},
{108.75788211722437,	-26.587921422297555},
{107.60144729104469,	-13.58576844731639},
{100.61967839658035,	-29.19376798595509},
{109.20186212310507,	-19.78037593328426},
{110.30189472524273,	-7.681957463640465},
{103.63638748810529,	-22.961416109609704},
{120.88538340580408,	-20.671504500271794},
{103.9359071099122,	-11.360920041983906},
{107.29937596517263,	-29.12488082457958},
{116.80917271279603,	-37.62531283851888},
{105.61121239669642,	-37.84703004535616},
{122.68321282202814,	-14.646850709770021},
{95.59963334310623,	-17.128898395639794},
{104.79288122345874,	-33.41414949296496},
{101.54438532302483,	-8.49233692887886},
{122.86736749587647,	-17.928168488617263},
{92.76843939552725,	-40.91808419649462},
{101.07653184560473,	-33.37562174415556},
{103.24446538116482,	-8.647253955701668},
{90.46439328517788,	-33.76945550039518},
{107.3961094712696,	-17.04234054975233},
{113.29355901057977,	-10.910519085022443},
{88.6441566272311,	-29.794349301616137},
{109.9740379637815,	-23.804015923803924},
{113.38721059733433,	-16.44490593149621},
{115.31824676800701,	-11.496175208315446},
{99.24119022494943,	-9.80177095753508},
{96.69649020069282,	-5.604905105906216},
{95.63417582235405,	-20.57421870342242},
{94.09701952073623,	-8.769232571202974},
{111.07297892522345,	-29.472323742702095},
{91.08979233503975,	-25.872166466886576},
{115.16051874973923,	-32.151314293693645},
{86.70240826584325,	-18.579985593353097},
{89.639297898998,	-27.190386593560216},
{94.81541816880211,	-19.307343414769477},
{102.06514463965104,	-35.41861195221152},
{94.38778966596585,	-13.51171152333239},
{112.76029722844281,	-31.3512069409351},
{97.02958527351595,	-32.91318447695048},
{112.16468050966913,	-27.138840239762626},
{91.23819159254134,	-39.27570284806961},
{101.91177166775921,	-17.21504417355089},
{109.8649505529102,	-11.175528393616265},
{97.80962181428248,	-11.022313894099284},
{101.78415567354823,	-37.23269325207141},
{106.2214475190317,	-37.37060930416786},
{87.65218092131511,	-25.684621191370002},
{113.31061225634302,	-40.607739696467846},
{105.74674640871653,	-21.00919237579457},
{100.22913178847921,	-15.006269229864035},
{100.78488681229186,	-19.086121248159294},
{88.39191849750095,	-36.77894161488899},
{94.41019860853997,	-25.954259144083288},
{98.37169580269668,	-24.66398182708511},
{119.29362448246857,	-42.426529888413924},
{93.8160766940379,	-35.280764465066774},
{96.55635038304737,	-19.276906396123746},
{110.81275979271756,	-21.16573326738554},
{94.21194601467586,	-44.085289129689926},
{95.20199123776726,	-20.765216270609347},
{97.49486738082754,	-37.19610309508306},
{92.63915680433513,	-25.8931629284373},
{97.77340879293077,	-39.01337830141367},
{91.4661255258736,	-15.907497823057316},
{93.68254523234052,	-38.105384915211246},
{86.52605182127289,	-35.45750806595415},
{110.80252090212153,	-39.963859012407916},
{104.28855482186836,	-19.677817391711113},
{86.91233634988032,	-32.29309379692181},
{89.10890750521847,	-47.1523693149321},
{113.00040519152424,	-41.71300002463727},
{107.13561001822279,	-46.87298114085888},
{94.63127241091676,	-18.951488139184995},
{106.48743018502188,	-36.556346728602776},
{117.60130936545889,	-15.1737435276914},
{91.86304529283129,	-36.8129619285527},
{107.28433886729209,	-32.4589827486183},
{107.75711512509348,	-42.22046417871711},
{90.88925178123344,	-32.42750347124476},
{106.23737927413893,	-38.33189790392517},
{99.54219777959509,	-39.91334438115498},
{111.76419491922461,	-40.647804241672006},
{102.17755680098247,	-30.797113514653724},
{96.50367149579371,	-19.32268174959376},
{97.60382905750537,	-47.38343778120014},
{91.95106189982577,	-43.87423989436821},
{100.37707342468373,	-39.28022704203062},
{116.1364168763258,	-44.08760243858352},
{105.23982623280101,	-40.07169133932175},
{98.31050502699415,	-41.44832010334522},
{106.67797176587597,	-49.38731322602243},
{108.45430428136987,	-38.82979659144102},
{89.03867560162799,	-35.74463063685833},
{84.09345360967376,	-51.41522017566663},
{110.47806229979,	-23.000436194780967},
{101.04644773582525,	-23.65222927179295},
{104.1657223732548,	-37.23072905297247},
{89.3162365294238,	-51.96013161980231},
{113.56678136697157,	-33.71912375241032},
{92.02470830644901,	-38.99142405183535},
{99.14798567302401,	-28.764141696073096},
{105.64567229749488,	-39.12027953717738},
{117.45714452697807,	-47.511333556111495},
{113.48781812451946,	-32.001156490257245},
{92.52786319890768,	-23.793979966626637},
{110.53218459746442,	-52.734173372857136},
{113.15858565326607,	-40.002956596005305},
{105.91188080895714,	-24.44889288297017},
{92.70521572123901,	-31.60857771017073},
{115.54136788623671,	-28.75479635555003},
{89.5431292560846,	-27.135316762451843},
{111.72640546929708,	-22.377760052446614},
{90.43114221995805,	-38.268693791861544},
{117.74238035568398,	-50.06652745122325},
{89.3330604095102,	-23.212153927112244},
{93.41005340492418,	-25.146649979991157},
{94.92203566816042,	-37.42882923951311},
{117.1050751592998,	-25.971673689692345},
{122.30413965119902,	-45.95303020397696},
{119.0544618715647,	-36.190630325337594},
{97.46293253214884,	-48.32972501223425},
{116.21445009243683,	-34.40288567682014},
{114.39902330690751,	-23.18217941915272},
{97.82858352778041,	-34.45068875714455},
{105.09740050912298,	-37.382148343752135},
{111.89984845898898,	-33.10014271335653},
{111.1178055565194,	-26.477698486847455},
{115.96769035562005,	-33.39360174869837},
{95.69848867732257,	-31.189601658484726},
{101.08252575092546,	-20.388279489081544},
{102.18505817269798,	-17.959604249549617},
{95.44863905022804,	-28.685267013081017},
{94.08813316032222,	-34.62378783620167},
{102.75475723696997,	-41.23970689919514},
{104.22905448045795,	-37.15880548033959},
{113.7705400194144,	-36.008606593311086},
{112.74727758006294,	-39.04760562978801},
{114.11698809028147,	-24.175683971202275},
{102.93383893755095,	-41.155600584011815},
{111.94226841130694,	-17.39600110909314},
{112.22029677909914,	-41.048542993549006},
{114.89773441452391,	-27.478891291648576},
{93.13883742535363,	-42.762156215698695},
{99.4168997078388,	-37.12779193163523},
{100.3264799987937,	-26.424630343556437},
{116.38349803738089,	-23.397449112876107},
{92.30025594826016,	-29.92388609563312},
{91.02499122010154,	-26.435913611616957},
{99.65035157027577,	-24.062055118790678},
{106.31990240266433,	-21.919733925660264},
{99.44299136206288,	-13.69580974445104},
{90.05621758734526,	-32.23201056068082},
{121.57360527846105,	-12.733938859926806},
{119.32676937345208,	-13.75217873059428},
{107.13173830219108,	-36.14215083842129},
{95.38705286793157,	-27.14232257984157},
{116.24948082001924,	-20.916793316914575},
{101.2538318398923,	-29.163702906090226},
{113.14340941640572,	-41.1299767304581},
{96.3792581599745,	-19.679311904449015},
{118.91293091310763,	-42.77829820734654},
{100.44105754972314,	-42.21465302951842},
{110.0879014078204,	-38.20604190639281},
{107.16686258675885,	-39.069771592068506},
{125.44668394401558,	-35.67135222659117},
{108.063214094138,	-26.12364170889279},
{99.79298559908817,	-32.39769682520669},
{121.87259798471399,	-42.887768342876186},
{106.79320386939806,	-22.23477208188055},
{99.92582177609273,	-43.64097404467292},
{97.87362052751739,	-40.61099136685486},
{113.29674444036972,	-19.697359445030138},
{100.44515003410368,	-38.22190059335201},
{100.93268050575708,	-40.20809913074122},
{116.7512615373801,	-22.955435219410795},
{118.52196078240216,	-33.38452513562735},
{110.34898155814301,	-36.409025353967735},
{126.7366535380467,	-34.63984245922907},
{120.01274624004274,	-19.259756031705177},
{124.71631018076542,	-33.22960331121116},
{127.69490473444549,	-48.72105536459206},
{112.68641252682973,	-38.92857842057818},
{116.73451868579986,	-49.244293620830014},
{113.04120356773842,	-20.287207263297272},
{101.14742903847375,	-34.928787622683046},
{108.54868473000991,	-19.925784204525005},
{112.13212672149075,	-22.28225268523047},
{110.01593671545092,	-41.874922799717226},
{98.40051301612256,	-24.609534564953137},
{107.50737953617877,	-42.64486590221882},
{96.57188017624713,	-46.90580478920519},
{98.35796730146043,	-35.95486541344721},
{117.64330494500645,	-38.348300831419635},
{123.16346681928334,	-21.379444971352275},
{110.87549890507286,	-45.97329992978882},
{124.63277319596631,	-34.5061662137452},
{100.53096828902483,	-29.686898333028246},
{117.64595836179348,	-23.14800793129962},
{126.53696417211502,	-25.745883982298604},
{111.77135212012574,	-28.22115823560683},
{116.60102002404918,	-44.27517158179137},
{107.1836957468594,	-30.764536645155157},
{118.49111879573579,	-55.89905075947507},
{123.50939884912418,	-24.950834735030767},
{104.70996370694485,	-27.59674296480748},
{105.07663602598991,	-47.79920932097218},
{128.51052983521845,	-30.783829517601607},
{129.84920993283743,	-43.39761242297729},
{102.30452556408488,	-46.04416563299162},
{122.96201377926597,	-45.46052903059196},
{106.53086470360226,	-30.427261750742293},
{108.22834575794727,	-51.03662969626835},
{102.3202175575604,	-31.927574193152825},
{100.00046444116182,	-45.9075362191867},
{112.19544396183204,	-28.896299907297117},
{122.70549079540996,	-50.71206003818783},
{127.1719150111971,	-37.80126559711995},
{102.91461714992617,	-19.891682264191548},
{126.43168709428848,	-28.68118567351225},
{111.38791016967608,	-40.7354651828763},
{123.59725368901438,	-18.36323890403557},
{122.45710017543718,	-30.125346116113242},
{111.10454185948005,	-38.097209294268744},
{104.22292787305354,	-22.138119461251726},
{131.7798278453473,	-41.254769086822726},
{107.22845151772884,	-30.276694599959104},
{112.85915903752047,	-48.95984843634216},
{127.13834912060798,	-45.15121585774854},
{129.29649517650017,	-21.411121246692833},
{133.96188700677232,	-42.40057633619544},
{123.23362403475956,	-18.1371624837741},
{125.48545002709017,	-34.12812546836123},
{127.70058262154689,	-19.944095401299187},
{105.28368880840002,	-36.12631246023503},
{124.9446212695895,	-17.228455245300726},
{128.44565775656238,	-19.866983431238143},
{118.13770635737217,	-20.960691994808332},
{126.14949398248396,	-28.44903973394238},
{129.40803413193308,	-32.07722907379576},
{118.48314214018988,	-25.22760919196906},
{122.58664581983302,	-41.955860989264586},
{124.44589864864257,	-20.96828158683724},
{105.2244512987734,	-27.85691431218813},
{118.32334189356476,	-12.84260181354734},
{126.90322343036534,	-34.171283300011595},
{113.96401516351943,	-43.98067866127671},
{106.63261113814728,	-15.089189693175868},
{114.46127170782417,	-34.49502427503792},
{100.73600969311,	-16.59277027003902},
{99.99680873082137,	-13.222302728247254},
{120.24851513185564,	-28.686469339754453},
{108.40863753429784,	-45.58379355573305},
{115.9411382508946,	-28.705494207338116},
{119.53374505063064,	-40.27942284154845},
{117.47003958410073,	-29.31562903081463},
{116.87141428676951,	-12.12001876027226},
{121.22312104109375,	-18.134863963752004},
{107.55263357280549,	-23.34160746956899},
{101.7640094246202,	-16.660680416312278},
{98.80113029183723,	-42.7465194784087},
{101.0604031502122,	-30.892942728915003},
{116.79209901754905,	-15.629047403216283},
{128.11850536833265,	-25.58996231412678},
{117.98440131835137,	-29.025478749730468},
{107.83707537047468,	-35.128047480856566},
{100.34492083091392,	-29.728010572428897},
{120.02624273299998,	-31.7504807994583},
{107.97814649064719,	-41.02237012507209},
{110.7703132812959,	-38.70884390581686},
{118.16060646311561,	-31.972446012043903},
{107.36259000355054,	-10.152656807583423},
{111.63578990938723,	-19.730418640990813},
{126.97420656333072,	-18.637716454933322},
{112.63429889645818,	-17.098045732035587},
{122.73444413398624,	-29.77577092003662},
{131.670499684582,	-24.831577162866374},
{119.73795523829432,	-18.01882318454551},
{129.6072293328276,	-35.56218413607417},
{105.51921728371964,	-18.949862562323027},
{112.03379176108683,	-27.72108306477951},
{113.61796587156296,	-38.55131935829323},
{113.76836779776633,	-28.660765250550302},
{135.92203344636525,	-38.769115508278745},
{103.96490900804186,	-40.78497297297872},
{110.37229662797431,	-17.101898046152225},
{126.59668185316593,	-30.262144462336828},
{132.28724678497142,	-19.5053190824069},
{132.83740260201563,	-11.862531788437344},
{124.03532099883816,	-32.733163741130994},
{107.0295338951097,	-35.49407210683289},
{121.56782076108992,	-36.499978731826},
{129.30818559326906,	-23.83133275571896},
{108.67351195557683,	-14.339943443578893},
{126.97068860771682,	-27.992596411670874},
{127.20474065813076,	-35.80983571382193},
{121.63736046585365,	-40.25964140258297},
{120.32155013943853,	-20.962946711147712},
{110.592186249639,	-37.44626801701729},
{126.00092352493624,	-38.97388869074037},
{134.79897425152214,	-36.436254901156374},
{116.02758702264161,	-40.23647542716527},
{126.44563850854473,	-19.400979221568697},
{135.52055237388342,	-22.036753457385153},
{111.78605955649584,	-32.659131665119816},
{139.50259857347754,	-19.597914473881723},
{125.33075635852906,	-23.772175850094715},
{120.08049643994764,	-20.42982777899806},
{128.16712654301415,	-17.8628993563575},
{125.90640303809451,	-42.02736039678874},
{134.23968805675224,	-28.217222332863166},
{129.72531469001987,	-25.23431296497306},
{114.94928056511627,	-26.278878777053926},
{105.91554647547026,	-29.717720480727},
{108.46368923722613,	-40.960306936022576},
{130.45599425098834,	-18.780266344117198},
{134.1970197563994,	-42.450943641694856},
{135.36525563806734,	-22.30788043900378},
{132.84672864268103,	-25.73740212533928},
{130.26777087439348,	-33.51092180154695},
{123.61394024725948,	-22.44065582055251},
{122.94333617037628,	-27.325288000761024},
{128.87407344854353,	-30.17890726942003},
{121.26578004788684,	-35.367176353863584},
{125.31335075764032,	-37.657585943514235},
{132.5736196478924,	-18.094504061877608},
{137.776935939323,	-26.54656837789315},
{131.13530361094666,	-44.431829622804784},
{116.16794224181183,	-41.02935464615426},
{115.8434483177797,	-17.72551947923816},
{127.67399470214612,	-37.14201158114051},
{136.86556073575153,	-43.324363807796075},
{130.97075249648537,	-32.127909156863645},
{127.05062775285376,	-45.64651786624242},
{108.38542189678421,	-46.11294933669072},
{116.8461651701675,	-22.977196643017894},
{125.63548928671933,	-45.326670876442236},
{127.99728533797247,	-40.900426218208636},
{119.26679149741439,	-31.19782667070277},
{123.10770565853849,	-34.63855309838472},
{110.9736258961212,	-27.690407353370645},
{110.03141461516532,	-34.387917659438095},
{122.90679497022327,	-40.18435836658851},
{126.60480773990014,	-28.322875311679766},
{110.36442349191134,	-28.096049628128927},
{111.9359025957978,	-21.50029454232946},
{124.32749162104301,	-44.877401830989534},
{134.07813331650644,	-32.50703298724354},
{115.14790990832503,	-44.38307409478302},
{118.56008216122586,	-45.234489117179415},
{118.62857915034846,	-35.5310446092644},
{107.1820405722782,	-25.87793882462084},
{110.53262014478473,	-36.413949764929086},
{100.39163382748109,	-24.934819725835457},
{126.19614653635422,	-41.06415228351347},
{112.46569988617304,	-43.659153157461276},
{115.85378094719562,	-46.993110568651836},
{111.09127306589254,	-55.06349438004277},
{103.97328200147055,	-30.515168328500053},
{106.00221747768744,	-44.401342423522486},
{131.70026053512666,	-25.084968868136865},
{116.88183518643973,	-49.30333193052978},
{127.36196472703801,	-46.01855276526117},
{124.53938591437594,	-54.025997916163355},
{110.79967523060344,	-51.60286715933063},
{119.82852094578021,	-40.70007497354929},
{112.77447824021516,	-23.93656591430918},
{122.33972152280893,	-46.54631636227478},
{112.07841238956712,	-27.86382266643276},
{108.3759752543643,	-40.941214177023},
{114.57052899095623,	-40.7165213610843},
{127.22954188125905,	-48.966970299290864},
{131.81228560323987,	-41.76248256368384},
{112.5117302219958,	-37.47503341378184},
{117.5923268817937,	-29.443033588246728},
{132.0119740046807,	-23.423092819999308},
{114.22818669581963,	-42.7785834367439},
{109.61302753321034,	-31.389375435036026},
{106.66774863288387,	-39.11320428888196},
{120.1521007367464,	-41.67792829532426},
{134.5538416795704,	-41.619353691187364},
{118.20831327757824,	-43.751845211143134},
{124.10790664501668,	-37.80315722992744},
{110.23606172937562,	-20.638416869851465},
{111.04269298547547,	-49.97796280126799},
{132.18471728180026,	-29.242688699390538},
{128.15021795271423,	-27.28993905465638},
{125.83662072780356,	-30.299152499429265},
{114.89054451940888,	-34.031012024331915},
{119.05100479216655,	-44.984797630255656},
{124.04006963617812,	-29.085653048822753},
{110.24159522613787,	-49.84208002752743},
{125.50355007882649,	-50.75667801527048},
{123.68731235930576,	-39.00032173062238},
{133.70846351751882,	-27.05954549293514},
{111.58668264504698,	-43.7026890901046},
{132.0519266903001,	-38.940725955790114},
{133.1822540330664,	-47.514467955680914},
{125.64024241785859,	-54.049440560082296},
{128.4280348846521,	-49.26918677731243},
{137.3489852655924,	-27.10264994003374},
{127.41259894521019,	-40.35095666098128},
{112.5565201781209,	-53.87029202772378},
{114.09145447892975,	-54.1625159975295},
{131.9423313202355,	-33.03569554458741},
{115.44027463101106,	-48.46176652236233},
{135.64652660933422,	-55.32393814693701},
{110.76228727422968,	-48.44587412324474},
{120.20955044168971,	-56.9831747487854},
{125.9961255777388,	-47.84688494536465},
{118.87145480667279,	-30.674792469271278},
{137.67536854271927,	-27.7556831549666},
{122.93540188336894,	-49.43245337349273},
{137.80311684214215,	-39.586158355337545},
{117.56272350909461,	-39.51158114711728},
{135.5144755169387,	-55.515099627880744},
{135.24022604991336,	-44.70924444669521},
{140.13102526547758,	-29.251821374955192},
{108.49343271049555,	-52.03610985761849},
{124.46095266132882,	-49.48818602809608},
{111.56878255665681,	-47.30988779810201},
{133.89380164331374,	-30.537743231501928},
{120.17222625895573,	-41.360929315974644},
{130.77768409024475,	-49.42815795055269},
{118.39032843109173,	-63.500989762443794},
{120.26168300229102,	-33.5168019746292},
{114.50562227626246,	-56.47787906667379},
{118.5052341701443,	-46.58671762793599},
{130.18325901496183,	-56.11108219055545},
{129.96971283875715,	-41.9856256539595},
{130.79338303967114,	-44.51269978023733},
{113.13847082754347,	-46.139919100771706},
{129.71104769905605,	-62.71519240771566},
{106.8115562557245,	-46.38863122931287},
{115.7484288390418,	-56.64570051493182},
{127.44394926285395,	-59.88952193930144},
{110.2828580493367,	-62.78989101038607},
{131.16806070617068,	-45.85592137469499},
{105.3868137943443,	-39.49913887063944},
{127.75283367605566,	-38.186592128014915},
{109.93368705818449,	-39.596325687901356},
{110.29181180315638,	-35.939543673021745},
{116.75915881999475,	-43.522358297877076},
{115.45568087200446,	-42.2036675530411},
{109.54016969198184,	-37.4363008573049},
{131.2548108305671,	-43.13261888161902},
{125.33777071296612,	-40.845479618938114},
{112.1117448607489,	-52.51728321778323},
{120.23479775032625,	-47.769053934170174},
{103.09521023677509,	-37.82287309777516},
{121.50319445441912,	-55.44924199078778},
{117.00301165499108,	-56.99506334109071},
{120.57333054587515,	-50.73942123977433},
{134.9989632552297,	-62.6834497618604},
{122.18768246844584,	-56.27021383177282},
{126.11989448775937,	-38.135029782984034},
{104.99433823566685,	-57.029235588204195},
{103.68333907195581,	-59.72825151198211},
{117.62358616127884,	-58.10882641963356},
{109.49363982902385,	-51.85508409547899},
{108.58985304353156,	-46.309837550386504},
{123.71539408264154,	-38.60005452505928},
{110.74116743218687,	-48.71975008130967},
{107.47118137288713,	-38.68707311955211},
{100.05426707635576,	-32.48871708855315},
{122.27555511986643,	-37.00504898138695},
{112.09705771701054,	-55.01139875185242},
{102.73663412503652,	-57.40040836854105},
{110.72665178345444,	-40.904266377009805},
{103.0997795850925,	-45.083552269660956},
{107.21418127026394,	-56.921822289232495},
{120.74762509037029,	-33.40973981886528},
{124.75748579221852,	-32.30159926351661},
{131.88056424698854,	-40.578795474053834},
{116.74659973967741,	-27.725191518788247},
{119.1539174252044,	-41.23254724923598},
{122.46186427145916,	-30.39044906041805},
{126.6769413799212,	-37.01390086935821},
{119.32761183630402,	-36.794341752221975},
{124.38667403475932,	-47.5151520062381},
{107.50192685273254,	-35.22987336150228},
{134.4385011048377,	-51.7094219762989},
{125.51670503700029,	-51.56190729932406},
{130.4522527998238,	-53.01692904620557},
{125.15350275842633,	-53.35009682464113},
{116.97376875660353,	-56.81140841336014},
{106.23988602017562,	-35.894474132064744},
{103.87231617500969,	-43.18446690991718},
{101.56360981624361,	-47.951028208472614},
{118.59438565274301,	-26.98676299594968},
{104.08438525578109,	-27.764849826810412},
{103.07550659964811,	-35.75354062690789},
{129.25620877196914,	-54.329663613694315},
{127.00678485046296,	-29.371854079856114},
{125.4088908884715,	-43.76954710608072},
{115.31661360479528,	-28.738054011335556},
{128.80794754031837,	-56.03778784018546},
{106.86381111306869,	-33.34427883409417},
{121.16149394295225,	-38.61514493373936},
{105.85276854138631,	-48.626376696298806},
{117.85725233561989,	-34.18910350041071},
{108.14248929792195,	-31.22681907568435},
{109.81752001111865,	-48.075719580342444},
{126.37328378735988,	-28.52872032202137},
{98.29486423712568,	-55.249589772102155},
{106.61613595447679,	-43.4904945045849},
{97.3340475013074,	-33.8568177959834},
{112.13351523027326,	-44.94030179217198},
{126.58985112871142,	-31.778863485410522},
{121.73938225867245,	-33.67129297453957},
{98.29869887916789,	-46.272929904783446},
{115.25133448868984,	-32.54649038445924},
{99.09235180446082,	-33.373935634959864},
{100.44195696116893,	-45.93830450447905},
{116.58059307215966,	-37.663943781089216},
{108.31121898456236,	-50.446031120480804},
{116.05235059920605,	-47.194300272491844},
{98.6131954086395,	-30.512075969171693},
{118.74047098532557,	-23.905405427956936},
{118.69317558541924,	-26.55929709280991},
{101.28266084846915,	-25.58510847573676},
{122.65664358844356,	-52.08996728935254},
{116.24191353510462,	-50.22805871010664},
{100.8963328862777,	-51.31393806108517},
{93.41033156159483,	-47.71780528096225},
{113.22685432483227,	-51.50287055645252},
{123.33747906933999,	-41.32226670297107},
{100.01830268620867,	-29.278093121334337},
{120.51133097767718,	-25.770671421779227},
{93.13799566417171,	-26.021272603661732},
{116.56356105878028,	-21.062707141096066},
{96.03106155193429,	-21.771755960828045},
{110.31738621466118,	-20.024756855193104},
{94.36374184385868,	-46.755444141745194},
{93.26037692585227,	-37.02747424872066},
{106.43329601918266,	-27.956445815476332},
{119.56910375121582,	-53.31652344044288},
{99.37359801763566,	-25.109782390890405},
{91.72126082499511,	-53.82601683510653},
{117.9963534729277,	-53.455664979167466},
{105.04155715105462,	-25.06868195106315},
{90.46877586764298,	-50.56651646420438},
{108.68472493332722,	-39.30286770426182},
{89.46924481017935,	-51.590750247638496},
{104.72722462160372,	-45.12268696843521},
{111.60360692132927,	-48.346214773939884},
{117.89266678729292,	-48.08121431769517},
{102.35786976377607,	-38.94709403157995},
{93.87085129898787,	-31.582774282514638},
{110.9283859510961,	-28.26677463126497},
{110.70965693998915,	-43.98208291012213},
{109.49532195958588,	-35.68623413489184},
{92.1965833895587,	-54.31298855397252},
{104.05947264874435,	-55.11743212664339},
{90.20309040071827,	-34.395068868709785},
{95.90130737999743,	-43.08967253445691},
{113.63741933745769,	-44.7454467006109},
{107.90122940937806,	-46.893630819291445},
{116.25879434216915,	-45.434025318714575},
{91.93311495744939,	-34.20166510632295},
{86.42519500624061,	-39.42840472107888},
{106.22326129603324,	-54.13384907118707},
{90.17814667477832,	-45.817085183170775},
{110.10107427143618,	-28.792614535490735},
{100.80426678681474,	-51.97463500604599},
{96.01932106902261,	-29.840943544597124},
{118.93845937712136,	-29.531323042283287},
{102.54730335872179,	-32.797985907780145},
{121.7491097672291,	-51.64110732226274},
{100.06978203630972,	-40.861732796417435},
{96.49411255491025,	-38.059970010523614},
{118.626477731821,	-40.20329919166819},
{111.72761042613843,	-32.26858151236627},
{121.02694268066955,	-49.64374350644581},
{103.51096101455622,	-52.59888376440719},
{107.41181212327304,	-46.329516915305916},
{97.05718310710975,	-35.65929376346152},
{96.19726919126522,	-47.98782114985565},
{113.64787646189058,	-31.043722960735497},
{94.98063778349578,	-33.09026747992485},
{122.94447913237482,	-37.28957310638036},
{121.49601753012448,	-53.10131660148281},
{118.38579634863086,	-39.082839907845},
{112.57976249187094,	-48.05254788309385},
{100.01368687686553,	-30.74781247501796},
{101.50284672768977,	-35.6187303167213},
{116.4360752827966,	-41.38771551021657},
{103.37353884047668,	-51.73164821384691},
{95.9298446651387,	-30.972454687332842},
{119.33165808783664,	-29.99570944404376},
{123.62801332229691,	-54.663883628404875},
{121.91547318981017,	-49.32097157329053},
{99.33685067801467,	-52.401777469558596},
{125.27951748697285,	-30.206838871158325},
{115.26346287894471,	-38.885616706950515},
{100.004750661591,	-39.50171375807315},
{121.78419601487552,	-48.963580739715695},
{100.59072356881101,	-40.51757721519766},
{119.34616581238683,	-57.80722528809265},
{121.00676060660359,	-51.955025069675045},
{102.62317588798906,	-56.9870046907473},
{113.69533589828404,	-56.465417077061176},
{119.3727928238502,	-60.50791007080873},
{111.45652188205781,	-54.99862658118955},
{125.73244945302227,	-49.71891038864605},
{120.20509572153775,	-37.379704054217626},
{104.4376757388758,	-47.274909281159395},
{127.9957190043084,	-39.70841441705874},
{125.84573560769621,	-39.811878849555},
{100.5270895839842,	-63.46905342907991},
{100.90041543196796,	-45.931730733000094},
{117.185412720218,	-34.708157502769524},
{109.96275812488528,	-61.3315556594295},
{101.71709108082787,	-53.30191280701713},
{111.37081673955367,	-60.9435588911001},
{114.20166089830221,	-47.10469753890835},
{114.31631611853179,	-64.2548284260419},
{116.95246112745673,	-39.32760327983823},
{116.05847950938801,	-54.6544427835085},
{121.32902278964507,	-38.34483263616539},
{113.87087184859445,	-47.124938740325575},
{97.02933643564498,	-57.12791699987411},
{96.27393685268093,	-35.20234420568085},
{115.98862832491301,	-58.70684005443916},
{98.18662704669543,	-53.38398925349456},
{94.74469282413786,	-34.85344839020902},
{122.67011871485843,	-31.599129940939754},
{114.29330830457556,	-31.222533225015678},
{92.66629645089557,	-34.17074491786735},
{97.46805856134378,	-52.12435075675716},
{117.90312125971127,	-48.86225915923076},
{112.7108019245456,	-51.343570818076095},
{90.42846291878864,	-37.21402870317382},
{92.33145363268657,	-52.631153306957586},
{119.13042662116123,	-49.69006450443278},
{118.45557714368012,	-49.9132084927989},
{92.86803807713996,	-35.33754766169099},
{121.80712786465902,	-62.909410325827565},
{91.03228491395545,	-50.10927395916636},
{104.80904591583905,	-57.77716013434808},
{120.18854780686704,	-38.69528271395798},
{108.4748501029012,	-52.624612208489076},
{90.56044970809124,	-41.812485203893104},
{91.06138592266635,	-40.88442100695546},
{109.0282472854092,	-54.93741259625004},
{103.97957358178677,	-44.477511188868306},
{93.20874954654984,	-42.531749504389445},
{116.03359421747697,	-49.11640967473768},
{100.28786703012858,	-55.564853712801444},
{91.15645634645632,	-57.99269997922255},
{96.41949963046413,	-52.79003126700779},
{113.1067856126799,	-36.628666801440886},
{92.36162816406285,	-39.23886139860166},
{115.19097277109307,	-48.59398572683813},
{102.3811803823632,	-34.94931660140945},
{112.24306742970847,	-35.295510696257814},
{110.04645710298233,	-59.50540882853308},
{93.46044270894282,	-40.56145952963967},
{101.49039795496981,	-37.6632634530152},
{88.15410960442293,	-45.18956382421057},
{107.19213976597258,	-45.23436558947127},
{117.70149924421617,	-46.92043937057103},
{88.42505344079551,	-54.08898877741729},
{97.94442327390215,	-49.61072843163416},
{93.77838639476559,	-56.25607431797761},
{111.52345672129223,	-58.35159214768116},
{96.70730107677906,	-42.722783313086},
{108.16005969022159,	-43.75528354379236},
{113.95750477753188,	-40.35733696919146},
{107.98780745169267,	-57.28572421517738},
{89.01754024149596,	-59.11024417686991},
{106.4912738987519,	-53.44459259389406},
{99.6469863646606,	-67.11562078361501},
{110.36075391532815,	-44.39209258491927},
{90.23585257038125,	-49.569908804595116},
{108.9206138133175,	-50.590552169225035},
{91.33462044965607,	-62.85107385931614},
