{0.016201804928313024,	-8.763900487954434},
{174.9638437496331,	85.6950284873173},
{154.1273175458795,	82.76203516041375},
{168.5862738524124,	84.8506708630784},
{169.47052501877437,	104.56114869984077},
{171.39494929058242,	98.32427722750568},
{163.7196554348384,	88.93790055621794},
{168.02152445274743,	98.66724055365722},
{170.02911246700518,	97.47647066812809},
{158.39743134686492,	101.01018953042552},
{168.3390417788417,	94.71395365987436},
{159.24568394435093,	106.0477807915777},
{162.93335626928172,	85.9163594028711},
{171.82185659654806,	104.64869522660496},
{167.89990128026716,	101.68027328508771},
{170.01338447986913,	97.57817189789587},
{170.6761051637,	104.42273227935539},
{153.7409180429096,	100.5179043119178},
{170.03737587869063,	94.06521245211843},
{171.63642414908622,	99.07937434465796},
{166.59701692939592,	102.1953612553157},
{156.47920266690934,	95.01801422685648},
{163.45294290724456,	86.83933916392097},
{171.05924936343814,	85.75320757118297},
{160.9614947970721,	92.38228087686144},
{175.81414754341793,	95.72475621849408},
{153.57816962837538,	95.92282248871994},
{166.75086963237305,	84.67600092648166},
{156.80778900400102,	93.95873761564103},
{165.2667626031232,	89.24934611775522},
{177.30316047808367,	105.65321908460218},
{166.7008046567424,	84.97235703719959},
{159.46858884903264,	94.09085352424293},
{162.35619071975518,	98.72756431870064},
{178.23732606705767,	105.47253458943703},
{157.4198309648135,	91.52524065763053},
{159.5806853491861,	96.84286108173116},
{162.0618920783695,	109.51397572360332},
{161.72232126457976,	98.86098975485096},
{177.95900394625133,	94.11749159550041},
{173.03899166870414,	105.74892855440359},
{170.88860571259116,	92.08116036352189},
{170.65818979056732,	85.99692859582458},
{170.6374531412164,	106.71458497692493},
{174.3286684260847,	98.48824655320675},
{161.09897929935653,	97.78061566851407},
{182.06501367604946,	86.60343357938474},
{165.91417112386708,	98.07490451271543},
{173.9200620418296,	87.27844928360508},
{167.47641745945762,	91.45786742694429},
{184.73547988158865,	91.40485087519276},
{184.72557394086576,	102.77308423358448},
{172.2980950649485,	93.63794557596226},
{181.02496444185226,	103.71186486431785},
{175.73068708434462,	96.75631551945477},
{187.51377283786542,	90.41700605061095},
{178.2620825517168,	88.90392340103546},
{182.1727258030271,	109.87308865242197},
{174.51474212747175,	98.21873746438133},
{183.40069985452686,	103.25443602728298},
{179.00316431300016,	95.58311927481653},
{177.4944876262519,	103.48724056551733},
{183.38795498549035,	84.02718491485561},
{182.2297719727003,	102.01423240788624},
{171.38964249995394,	100.1011731032611},
{179.7243734550676,	102.60602397700825},
{180.5532668125741,	95.82939070782004},
{174.92249167672523,	105.32482219034394},
{170.49285114532918,	94.13942194939557},
{173.91414481121325,	100.76545193527235},
{182.54828545108126,	83.09543974400381},
{173.99288443803505,	83.60268034186313},
{185.78374419122304,	81.67190025683101},
{166.56285517473418,	93.7303720072305},
{165.82840809004486,	101.1564864918522},
{179.64601213459494,	99.23485228800263},
{169.5415459357827,	86.07582942098563},
{179.77088218447062,	105.73890159217405},
{171.82375645439257,	102.51745019586286},
{171.51284892919105,	94.34305956138357},
{186.80107502888475,	99.37457968335941},
{174.58581867442126,	92.47610232943053},
{181.86769527915067,	88.7904142207823},
{180.54663547264016,	101.02467830026028},
{168.19470070170027,	100.22108644607249},
{179.31983251472636,	87.66702614977014},
{159.18932856648217,	84.29506492426728},
{170.46704841552105,	97.4714458314377},
{164.09710244211732,	95.73060151351388},
{171.6616566432965,	91.6106072300298},
{176.91018092399827,	102.30318879687829},
{162.59097211097236,	84.42937518509392},
{171.5826450307424,	94.65745360442216},
{172.98335006175185,	81.88627995554627},
{169.1270424537598,	84.98099001517275},
{182.73233601083993,	81.34798521558},
{178.25398440937684,	84.92925800093607},
{182.55654290868117,	99.57208123622667},
{161.4830011701209,	97.05899779932258},
{167.6176807559735,	86.35670582217192},
{168.31971255648563,	99.52633085479076},
{178.08256653763885,	100.02582227200412},
{165.77610084402903,	85.69613949069459},
{166.83868752758778,	98.42196070489035},
{181.99322559392132,	91.61278269010161},
{186.61279810252205,	86.62704422755166},
{177.8048499811111,	85.02975474610939},
{170.2153586701898,	88.43971692563782},
{170.63692525799416,	101.66433798779195},
{166.4869776214084,	102.82612727156146},
{177.7967423850867,	84.97429832176688},
{176.66539147485048,	88.99223683698436},
{176.54440110658783,	102.96311595935254},
{181.7547218984647,	92.02432004241271},
{183.63501207471006,	85.0313222031801},
{188.64303870611212,	102.42877235407991},
{166.4239581834026,	92.16876479674542},
{178.62659807442023,	99.06020591379763},
{185.59289346526856,	99.15854546759863},
{182.07117768809798,	101.59689778752215},
{182.78068498376794,	99.85166239879754},
{179.05147274317144,	99.05855232553976},
{173.21716770864688,	95.3140827051755},
{184.29474453619355,	93.10393018083808},
{185.03171809652332,	92.17605748893487},
{179.30552654833943,	89.93001748875187},
{190.35144830054827,	89.93195647320468},
{180.2796524452623,	91.6921038863789},
{176.14194925670404,	99.51106293993611},
{176.30708960862444,	94.18535442775217},
{184.99732744453053,	97.22801039004324},
{186.2334743313915,	92.96537316748064},
{172.56431838573718,	87.35396329244085},
{185.11998266377643,	82.18238563473705},
{172.07563544226295,	100.90779016649458},
{175.80187307030602,	88.9760621801904},
{180.29430637492538,	96.38180347692675},
{191.09987264998347,	86.67639211474953},
{190.89558155778826,	81.17770464720509},
{187.142565328692,	93.84828058194577},
{177.8009104130129,	86.68881942927999},
{180.15379745961684,	81.31466315127108},
{194.20959855636795,	96.25205718785222},
{178.35295759493184,	96.97560603535649},
{178.04870095767595,	95.72813239684784},
{176.93977066217658,	81.69677467031876},
{187.19121415169963,	91.5607634374332},
{195.27105482077752,	90.05502338170493},
{192.84379057367244,	95.46622183671604},
{192.67455841454847,	91.29657402790637},
{191.93540620366446,	98.47176441335301},
{180.55686791827165,	103.3919547483288},
{186.90541942411977,	98.40496782168148},
{184.56636987012013,	89.68609429309379},
{179.86216569581418,	97.31243303041595},
{191.2815985530442,	85.65427941732159},
{173.27587528950207,	102.00592366977857},
{188.6521840635042,	85.78907342856677},
{190.47118697500554,	100.74965753549},
{181.47628447284825,	98.15081426797661},
{188.88954817715685,	89.7917348827141},
{187.7024798972599,	100.27635156492101},
{173.32462463433674,	87.53288568822656},
{184.1492815848072,	86.24209612381816},
{173.43997829472548,	103.81610403409971},
{175.45582474230136,	101.74732297858017},
{168.68937559617086,	97.17282039388624},
{173.06020914801394,	89.14363168806217},
{176.9581492750107,	100.63289316025703},
{172.0630736470725,	99.7688226497896},
{185.53344623389748,	85.32461190070265},
{190.72751021842174,	102.09631259362246},
{189.77457832012436,	84.74868599945883},
{188.77322267110722,	84.0887324458668},
{182.65479616444838,	88.37522552784009},
{170.6633731018757,	103.27806288486853},
{187.607769426653,	91.15428186325602},
{185.48428859310545,	96.93106959891183},
{179.99540944862602,	107.485188787774},
{175.98266303077236,	95.8710479938125},
{185.07622330297085,	103.24226616068003},
{192.3932162027756,	94.18211988335432},
{181.94190044208693,	95.74046049842728},
{194.01306991327186,	99.82847095062603},
{183.3606410955189,	96.91862790685275},
{179.43243509152148,	108.66288289327042},
{182.8653072748367,	107.32549515577074},
{187.30285238693827,	99.89758946545513},
{183.17508220577878,	88.29019110652767},
{182.80187075997594,	97.97874239091013},
{184.15319658736598,	92.8704858658348},
{189.22548060519773,	87.58978930961015},
{193.76838286797283,	105.26242901702892},
{193.93736332834163,	98.54811019583539},
{185.0712921400443,	85.2447581073896},
{184.94546379739495,	105.96890554133137},
{185.89707708906886,	107.09715391736427},
{176.1289945501179,	95.67874292283697},
{179.94019624703805,	93.86723386714178},
{177.6946051653854,	107.89704071611649},
{191.58135314490147,	106.87025621842537},
{180.80638087449356,	104.86136827790892},
{185.35123369176569,	90.017160607645},
{175.91484577671991,	104.32551568220352},
{175.28732898401546,	95.11836306767721},
{197.090756878319,	104.5179881204457},
{192.89697741523952,	112.60745911415256},
{180.90211971971942,	104.35517432827152},
{195.41293062875263,	111.07492332545719},
{193.04433338265588,	108.16845921153646},
{182.07183544613267,	89.28027049251526},
{173.70263072769478,	101.77416045614095},
{171.0219782080768,	90.86316134505564},
{190.87167604000462,	88.3092975790673},
{174.8684310796074,	110.79579103982917},
{182.63138602935916,	110.01617977165493},
{185.12253353956612,	91.97309051930827},
{182.72623863008542,	107.16914542521974},
{182.220654363272,	102.86889425633642},
{186.77464288047287,	107.71998133547862},
{179.56993562237653,	88.57842799739248},
{172.25591623415963,	96.32108260856151},
{173.90180372965912,	96.00411440756137},
{193.98026223653414,	92.82009190048353},
{172.06694264142942,	91.48982173005179},
{176.55481137620427,	90.08721552969642},
{168.98797451772242,	100.94762847471728},
{189.03355287664436,	112.41981156409766},
{180.11044563795093,	113.83888252994112},
{174.24979562107043,	100.26665477016712},
{184.63714339047715,	91.16467074063011},
{183.58356926641397,	106.68730176596398},
{187.23121959509572,	97.98087247561912},
{191.68118025907268,	103.20528286168768},
{175.78757932413,	98.18208331235711},
{178.50217506592693,	99.72989318532083},
{174.17883639232906,	111.79458196131766},
{177.96363333793911,	93.24133215115161},
{173.41355954341358,	100.08744150398196},
{196.75686505260546,	110.56232641511329},
{178.0983301385928,	104.48641904482349},
{177.57975063283524,	95.23268452328651},
{185.57967653042672,	101.49011383487887},
{194.77687225024954,	107.07504428195361},
{195.25868316089358,	97.92264902482576},
{182.1006775110691,	108.9215482219896},
{177.71132986773316,	110.7584749216146},
{180.09299099417242,	104.49573524453442},
{187.82610523676524,	103.56039017254945},
{175.50792747078344,	95.07654623098145},
{177.37556121271706,	93.71513489796553},
{185.2738077472513,	111.33859889097542},
{198.925416274631,	101.09529073238318},
{199.9045247629792,	105.23369364083365},
{186.59866752679477,	104.36829745077665},
{188.2565633442374,	96.02561657793277},
{179.90637368754838,	112.219191860008},
{183.36656246917423,	97.15633170488087},
{198.8353350144287,	98.17874008648923},
{191.654843401354,	117.24507821897069},
{183.41487209850416,	117.3558099847763},
{198.43368273632703,	115.29464151545983},
{187.809227886568,	103.80765928674461},
{177.66452664879782,	97.30798687405174},
{176.0775997565045,	117.67110315010532},
{188.5723400060837,	98.38961266286293},
{177.115693935679,	102.8188063872618},
{182.5481276276427,	116.40127609900404},
{194.42722743952163,	99.7951021578829},
{186.4332149903394,	111.04633226085694},
{179.89129843329397,	98.89474956963576},
{183.67019609298592,	107.05847777066609},
{172.7550684124974,	96.82637041165883},
{186.39726346012233,	103.31721577138238},
{189.3328686942832,	98.18285349086449},
{172.48734751732428,	109.79911195727954},
{181.15171107199188,	113.90154690319552},
{180.1364386707613,	105.0003882457353},
{187.15394788859265,	108.76466236173924},
{178.83974273785773,	111.23842044733678},
{181.08481483670693,	105.07585184030066},
{180.85645706368834,	95.05700127402889},
{182.80851619037537,	111.95868698000733},
{165.55390020517532,	97.0516061814948},
{177.06949515129742,	96.07944215945379},
{171.71278126217715,	109.45295750625866},
{180.14485683356043,	111.85892875687199},
{190.32026221510444,	103.2961626069982},
{183.55667038084374,	99.73210788625593},
{176.98653815219294,	109.60610332518401},
{180.40102035544194,	114.58123224722782},
{171.38309089820885,	105.7323454966355},
{183.4303621609907,	113.43029670375695},
{185.5446730668941,	109.90850861748127},
{172.53660970609468,	98.45116584879604},
{173.96519500866168,	108.14063917194453},
{171.21160337017682,	100.79280308909843},
{168.93306826350377,	106.23821718989103},
{180.05028609880395,	114.1810914179964},
{177.54435968832706,	98.58119400326792},
{161.24116481413145,	95.90362474913026},
{173.57455049948774,	98.69189438186669},
{167.4117304050847,	109.63017712415997},
{183.80236791435433,	103.51005427574188},
{181.76093363990825,	103.47539666645142},
{171.9377385593695,	93.09816876821115},
{179.02558176035595,	102.96161317446885},
{165.61850274829698,	100.26521692760048},
{162.72344705386277,	101.84326780893278},
{165.83110986044625,	93.06045014370615},
{179.21945363646836,	109.07460345471283},
{174.80132246720552,	106.07494576042987},
{174.5225305384933,	97.08234990652505},
{162.8577945483367,	100.95283783211909},
{181.04882361833762,	112.25231252324542},
{171.65720314765161,	110.66707809030738},
{182.3860015445953,	92.65176155517695},
{175.57288729387054,	109.1653379226281},
{167.91698682715472,	97.41253938233226},
{185.8903199320987,	111.69958036911467},
{176.66910694688795,	98.26145114734206},
{168.08742484393497,	99.05217662556356},
{183.17282031736477,	102.60492763965702},
{168.6323674657868,	102.27581915609545},
{184.844696666769,	109.25985229088917},
{187.16471793745197,	93.65265726571532},
{166.4019596301121,	101.18447686731213},
{180.49510164185833,	113.00321207406921},
{182.39155596922998,	112.60783940125401},
{172.35349318636992,	102.3265661698062},
{168.7750742113282,	112.69478303047056},
{180.2130180430861,	110.44622728811497},
{172.40434233294562,	96.90152488324189},
{167.66457943570967,	92.06128432820911},
{174.4670592806129,	91.58466868160409},
{183.66273430075287,	102.08617181034329},
{189.79813708835678,	110.42568268607332},
{182.27658157148062,	109.26865174802656},
{184.8520988228539,	89.08351731583835},
{174.2074866655333,	98.60135402330489},
{184.53617773820673,	94.68333564864953},
{170.7809218980071,	94.49749338977574},
{181.08767171324962,	93.78155236974195},
{176.45364680279962,	105.797693340583},
{166.08207773337995,	107.13372314228417},
{171.04910377853813,	98.08760714794093},
{176.37512270055197,	87.11750747915444},
{163.85983617481483,	106.05714690769219},
{182.40479898759568,	88.3262011882078},
{168.4974319177774,	99.27184297971085},
{184.54045741594538,	97.67322127803791},
{170.8987668522551,	109.38932290368354},
{181.76230111934265,	104.88654082842945},
{173.33212146717239,	101.98872181852964},
{163.8657384110603,	97.71210244015467},
{169.03962020936942,	111.84129047669359},
{169.35126090649555,	109.39358454256964},
{179.70234975948227,	107.98134871057502},
{169.91751592851617,	88.21041285273705},
{170.98133505591593,	87.92548420957083},
{174.77520578111813,	102.24969793943829},
{174.4494898351084,	99.74814957465588},
{159.60443284045317,	108.14019272863251},
{162.40289293948797,	96.15973321648849},
{156.3201316901267,	100.92995072270435},
{168.00349544999298,	110.62067165008988},
{179.56700865314926,	96.49898649297256},
{174.7518975815887,	104.37075475163616},
{177.45718294394226,	105.36946744522169},
{166.03451347830563,	92.16024270666618},
{156.26652125883592,	109.89586891999627},
{178.40902324484932,	99.9944500492297},
{158.63733237033156,	91.80555856720252},
{172.73318537140432,	105.45211344034777},
{167.89318105179657,	109.79065504041209},
{165.24348926047236,	93.25299996908797},
{166.604853095198,	100.71782481756684},
{161.72899374792618,	106.93449693177902},
{169.67932588603298,	89.98087351591926},
{154.11486547253935,	98.59831545791414},
{165.32060815457626,	104.07895826404884},
{151.39103359336238,	91.87168135484819},
{162.51738420307524,	88.98944131744899},
{162.65599557309292,	108.55462290036286},
{164.24651231180033,	91.96782124027303},
{172.992781562305,	97.92715607156492},
{158.01645543251664,	99.7779479487191},
{171.97694062014367,	96.39106565776365},
{165.54869542740542,	105.94312741433666},
{166.27398564727275,	112.5929060200264},
{159.50489766339166,	96.58785397130093},
{160.40649470084142,	91.16944838574148},
{160.07704671008375,	99.12065108083033},
{163.45573082560006,	107.28652160140877},
{169.66179844401944,	112.54309487224724},
{154.2082685602293,	99.1080330668281},
{155.4109933157928,	99.95033007063624},
{157.71062216626547,	110.69863416612127},
{169.74836051178627,	107.037302800069},
{167.34285047354615,	107.70915524621773},
{168.24089957246153,	111.77824423445085},
{168.10304386067133,	114.49378816321214},
{165.55517136791528,	112.66308962042082},
{166.07023180050038,	92.07228542592762},
{173.38121047372124,	110.96488491104265},
{175.95615286505443,	104.88637667561247},
{155.37917055526736,	106.01827850967541},
{161.1344917034266,	98.26607216291197},
{157.9060268589641,	107.8701017644795},
{180.06901204890136,	106.62682214666003},
{174.96697604807608,	110.58835538968538},
{176.26781364934132,	108.84450945372565},
{163.49352727312973,	101.93940685998598},
{172.19079044815768,	114.74696535786606},
{161.82549434354792,	109.66604495449951},
{164.99587151929126,	98.2173642326712},
{174.90860656388884,	95.96076505052741},
{176.01304158265,	101.28713750048729},
{167.95501903731775,	107.02906701507558},
{179.71298105668285,	115.18987930271429},
{173.00311585904387,	104.29180289940757},
{171.8387350362285,	107.42289740621591},
{172.3371955421942,	110.46594090381986},
{168.75439325331777,	115.99877236979734},
{156.83370442820834,	111.74337839008584},
{162.47219425349812,	105.43638729677717},
{166.7604449133958,	95.32907987874695},
{170.61927528831424,	113.38303970884714},
{160.51383846816861,	116.22726937672982},
{162.80656576119145,	94.4538481221803},
{162.26314981864724,	97.55435746778433},
{158.73135412812485,	114.8439492756215},
{175.9176218838126,	108.93760534727113},
{159.91171587110534,	114.19539457412634},
{158.17296795629755,	107.18719685001338},
{157.51951184324312,	102.43749263380559},
{171.1869034851925,	110.28177213265315},
{151.10557461576911,	96.54197663999874},
{157.50205579900307,	101.342772164115},
{167.24213836039252,	111.59143247404613},
{170.95482463221774,	109.74752399840705},
{159.60043072272282,	108.09143449606924},
{161.4153263957283,	101.55345742186753},
{173.07560879438705,	98.45589724719568},
{154.14455163989373,	117.88908177585394},
{159.54022328832468,	103.30721508726191},
{154.77119283074802,	114.25078716415041},
{164.18035308625736,	113.27871584747992},
{165.01322985601243,	109.73903282654982},
{165.03932523474836,	115.95605399904068},
{169.25431600257275,	99.93717536417432},
{173.63976688097685,	108.45138360148309},
{159.60682765640712,	103.87262725679871},
{175.2804563897041,	103.9783563027776},
{169.42712670334123,	108.32750337718731},
{171.85794222691092,	118.82041825886688},
{161.11369920070845,	100.54988688111986},
{174.9159720276188,	115.48111102123654},
{164.6495352764203,	107.96490057278888},
{154.66597006277968,	103.94888963604058},
{169.6585049317297,	113.9471755006648},
{170.9955082903672,	114.03367347332858},
{179.57530816468682,	119.2028834336744},
{159.48239988588824,	100.55387430833541},
{159.9234536879968,	104.44508882009899},
{161.16611020830953,	116.16578696032406},
{171.34068519302343,	104.70450457166027},
{176.41788280877967,	119.79294535276631},
{157.60475551731437,	100.24846613164051},
{179.4009889138349,	111.77801632206584},
{164.0432364439564,	101.53300131544356},
{167.86062892197825,	121.32906751839224},
{171.5840519460219,	110.11243586953742},
{156.35710604589957,	100.38004218568386},
{158.73893732748226,	120.446915763274},
{173.27507567369827,	104.88010316719266},
{174.30793855230667,	122.50287510095185},
{158.16196316292442,	108.0886382645852},
{168.63716733223188,	110.55821382917003},
{173.44711340957372,	102.48895644387244},
{156.03361926788295,	111.49856337279424},
{165.44238084391347,	111.84096238698493},
{154.97372506779146,	102.50690309196904},
{177.79111130336494,	112.45921490288765},
{172.29905806800434,	116.27323588116556},
{168.66728272213683,	109.56644068278516},
{157.44915819817126,	120.58195421095724},
{159.3990659108249,	107.91845696208321},
{157.82639963048288,	99.83291104945287},
{166.2489234517752,	115.07338740618172},
{172.9543864124658,	118.38024317125593},
{170.548764514821,	112.87853576407933},
{172.51600053109448,	111.95132919547066},
{168.9924330700461,	120.10619544597563},
{168.92938884701047,	119.38641643333568},
{156.27436480521257,	107.36922808448296},
{151.1825944151799,	121.86171872587082},
{171.58341209258538,	112.46055014364076},
{174.15410635613443,	118.9012425085545},
{165.74366945755517,	109.34755411785942},
{160.30409185462608,	114.85762856654028},
{161.13113422828317,	107.20431866087162},
{153.73696669259155,	107.6835933489931},
{160.68005244726965,	107.36422857070157},
{152.3880330689036,	124.18172322465463},
{161.68063246392373,	120.58092294101155},
{158.09281756989415,	111.03902925756775},
{174.29314274036375,	109.78471341889293},
{159.9518222389584,	116.61741621973978},
{174.89644656016358,	107.6548925821082},
{164.6544835866667,	124.1861029742112},
{157.80623213003418,	104.9539392550395},
{155.84234302520818,	106.15109634100186},
{168.04260910994083,	105.00716217409905},
{169.0553478796971,	120.7246059392869},
{160.52342240774317,	110.66518958534084},
{179.62692222450073,	114.05045899911393},
{178.10890799184187,	106.26449508628937},
{177.8455403503317,	126.44147749467078},
{172.1546439784404,	118.42183476815778},
{157.58996285447418,	118.7321098965149},
{168.4310083853326,	117.77063118942672},
{160.61448615646947,	110.961788666316},
{167.06519008051288,	119.94175941654649},
{173.06894697941163,	114.89390014193505},
{165.7297278854439,	112.7444201809267},
{176.6526874044764,	120.71697199819671},
{178.6494728533401,	121.40782728576575},
{182.88531187337932,	104.04761315330153},
{167.27814892228432,	107.9433942209838},
{177.72642291902574,	121.60756420651288},
{169.8122235717926,	122.55327982818713},
{172.60037874589904,	114.47933822135596},
{163.688801419416,	114.98672355007493},
{176.26759415463334,	105.78391940087977},
{166.77161498888216,	102.35915177173273},
{168.18692039011063,	125.210992977348},
{163.063412490828,	124.64225308116144},
{180.85433554366443,	115.31458106337224},
{166.85862177522063,	121.24733881217759},
{181.07809292078088,	118.94506627726042},
{169.06511846836435,	117.6091969661988},
{181.90297608380763,	111.40978642573916},
{180.8084790647156,	122.20078703187673},
{180.28693166065207,	123.80358655264985},
{182.75713774023004,	111.8752883072324},
{170.0016636853862,	121.16884359292122},
{181.1987706966767,	120.07447898211387},
{176.1298596883899,	112.8507964389546},
{177.8203846279405,	118.85049620955759},
{189.27380277937758,	121.23004110028424},
{168.97309431840984,	106.35758752270661},
{168.49455543852997,	104.01886939212761},
{178.7244211429152,	106.77073983773892},
{176.20719383855334,	110.16506986342714},
{176.8807468821261,	116.35929969832327},
{190.91255155537294,	103.82763549654982},
{181.83587588020475,	107.17265024236073},
{174.8663094971796,	103.72932076934809},
{180.53008407059906,	103.14623402194036},
{184.65208792456758,	101.02831590305225},
{167.9341161201658,	118.2807690736606},
{177.28366391843406,	108.12625601015404},
{164.7924641801118,	105.35190257438512},
{166.23082435955808,	112.61431293907503},
{180.86822000599727,	120.73656778102247},
{185.9587542347464,	109.12053130416145},
{169.06392022138317,	114.45962009473216},
{176.9655087742893,	123.84097721457792},
{179.70520572292594,	124.6470141795946},
{172.93595903970106,	117.10073407162352},
{177.05785199240535,	120.92870809111905},
{166.0888115675611,	102.00910371960437},
{164.5938229575251,	118.0292540692028},
{172.07371053995632,	100.93953951056034},
{165.77945191811943,	110.94211412634156},
{168.18533239081106,	116.50263068791662},
{169.35506918642741,	100.87798128955701},
{168.64209086780113,	116.31309081677546},
{174.34196964834783,	114.81599721197617},
{173.76403570237494,	119.74469378917681},
{167.9435776954232,	109.22201171526038},
{174.56604992551686,	115.75977690762325},
{179.38253579262863,	114.52343230289041},
{162.89992941795285,	102.66012905397857},
{179.94808169290621,	115.80540356201685},
{183.04509609315866,	96.18610843387903},
{168.58108756321533,	105.71758863360488},
{185.016388720225,	109.66129663150777},
{178.88821617308204,	96.03088008039066},
{172.77044402976477,	117.52842740439343},
{170.5931455588295,	98.78546585902802},
{183.11823841220158,	101.21410319276407},
{182.84778971662527,	121.75320689782977},
{182.04719494422147,	107.37250864133367},
{168.71169874934057,	106.56136986895639},
{177.93443915049366,	107.80622217459035},
{178.89338725153542,	119.174864958555},
{178.53685143581245,	119.50122789868134},
{174.59883657681118,	100.95428107513004},
{168.88580820057277,	99.15465464926937},
{177.0941314058001,	105.80719718834119},
{173.7538033339908,	100.80589800506779},
{167.1340043359401,	98.69089227263579},
{168.27269968355426,	109.22538957048513},
{177.33560527059805,	118.4814421299483},
{173.73143449351693,	111.47627686259645},
{185.39498191283047,	113.00163235918905},
{174.57380368329234,	102.19544573255624},
{180.4235309279214,	105.52658851304429},
{182.66534030767298,	102.32835576721449},
{186.31365209798625,	120.75394749322119},
{185.74965154224745,	101.6866701774078},
{181.6408219672244,	102.56271825195157},
{190.31258210890513,	99.89278827966487},
{172.71142363584033,	100.74262389487446},
{193.94799162877447,	103.68520977638939},
{174.00473745504738,	108.64876430455631},
{189.673063102216,	117.47057624058633},
{173.60371696672536,	107.52714397051369},
{184.79897279074143,	116.09232941126953},
{185.01417344734728,	115.14923964030086},
{191.50459305270948,	107.20013927416257},
{182.42727692925436,	115.46364919737401},
{176.56664380810682,	119.61475244714057},
{198.91382675173708,	118.5071168851431},
{179.02737139797782,	114.71164490369709},
{198.00219864427973,	112.77515219393645},
{179.47398166064806,	119.97481368181897},
{177.8679928414268,	116.04079794189013},
{189.855825413173,	114.99720459405893},
{188.60837212221944,	116.80340242699393},
{194.3129869539304,	107.5451427013918},
{189.7451214610478,	111.6962511493752},
{195.89254313729393,	107.80517009877113},
{182.81799848502732,	122.91818246260324},
{189.648072344072,	103.41302457094902},
{179.0200406214124,	112.48642015348814},
{189.44901848125426,	118.48247312123827},
{187.4955870001905,	123.42878347493036},
{187.37262751506023,	107.8869862733613},
{190.25893561050893,	105.96451685080174},
{191.4404980162805,	118.54986339023219},
{187.69857677833986,	122.36089513957938},
{176.41092458932448,	105.946958571817},
{178.0360429929465,	102.18127709639718},
{187.46383867131814,	119.4931920212246},
{181.1420376974748,	100.43991947292055},
{189.13097100105287,	115.7221135554294},
{178.97490630960849,	104.56707921079933},
{193.94222084903896,	104.28232133650408},
{176.51706911168577,	108.59674133266263},
{168.83691007427095,	115.99802768125086},
{176.87688130387457,	112.24799404852205},
{185.106194330743,	104.04405037362918},
{188.9340084755201,	115.7582185863287},
{187.0697400168939,	105.71676470659304},
{188.46527791782034,	106.8689628254228},
{178.17505796438897,	105.78701295901328},
{173.02419066765705,	114.28007681338795},
{186.31734987273893,	110.7766826246551},
{189.5216390848796,	109.37420314415353},
{175.55536616993632,	115.20353066055995},
{178.78661980933356,	110.10978654595932},
{184.39681971877775,	123.52981228250529},
{176.97819681444003,	122.30000908419237},
{180.54576680534512,	116.24303505247431},
{179.6471946971327,	117.40012208185391},
{184.63169902709174,	111.53993801811934},
{178.38789044722125,	106.23112894479522},
{190.43362109698788,	115.46094745070691},
{196.02034013331595,	125.97114506828707},
{179.33320662540552,	105.46178617145726},
{192.17693771861155,	111.68517389397053},
{182.06040613532656,	120.82538540797339},
{177.5857973841256,	102.73167423681653},
{177.8505995505582,	117.22916001830599},
{189.17076291671964,	120.65893277876872},
{192.376174174273,	111.1943540838462},
{188.78789992144743,	110.27049403744125},
{199.14596897369051,	118.54636955505877},
{183.67753556928926,	114.98005913177118},
{189.4506933317976,	124.03165571401604},
{179.6070274869517,	119.96396262628348},
{195.3415115304403,	104.37112954767267},
{182.46172838062589,	120.36717386935536},
{196.88843047454765,	125.59096435115579},
{186.57025325129933,	119.06453790130467},
{182.89664572048278,	105.97437037742985},
{191.48952231426136,	125.34914917556262},
{185.33503693312565,	119.69211477693759},
{177.39768982544788,	115.01029105905114},
{192.1438858759512,	116.28542061595276},
{195.73042051185203,	110.00970546269848},
{192.070295198833,	120.29873775303403},
{190.3025618144638,	128.49611520729496},
{179.9055403133704,	107.77878137961929},
{177.574359603506,	119.3063148094916},
{189.1871655537987,	126.69506838874568},
{190.31671105672964,	113.09824459318337},
{185.7187260139143,	117.07868235375982},
{173.9749700118849,	108.2589209236974},
{178.75084464866643,	122.44155693227853},
{182.53174055456597,	115.7651786553244},
{179.58698691417928,	127.71990953177598},
{192.64028409035143,	108.26259300127109},
{175.5888142074038,	127.38144669065343},
{189.33030422547733,	119.46041891940445},
{182.80464871439244,	118.45669252031736},
{184.83543649461916,	113.40690022389579},
{189.88362446916287,	110.50282320593013},
{170.19449834658008,	126.82342757177872},
{170.96501436647733,	121.91727496238298},
{180.12216028928802,	128.57349304509788},
{176.96145198442167,	117.58681367983942},
{185.46266501893194,	124.94853137100999},
{176.42337585215967,	123.32557655363242},
{191.86527801964755,	130.82751315354972},
{183.05497502584043,	126.30417813973833},
{186.7367020801647,	132.81223672578295},
{191.83006882768362,	124.6457866015583},
{178.26003402635868,	114.64826680002761},
{181.1215575821632,	116.63470020395542},
{184.3252453439488,	113.18276953815788},
{187.2456518993199,	117.75859840963896},
{184.7838694566028,	112.3346071560288},
{190.17933043991323,	130.73754983715662},
{171.1529487872819,	115.48247172641521},
{188.55881209023727,	124.35042821654531},
{185.90485097313388,	115.71963683719808},
{182.01052874032845,	125.0336495262258},
{195.34049045687058,	110.82111165779816},
{185.93080342885514,	122.7193640599557},
{176.038088480497,	113.14419376298422},
{189.34570396762814,	124.83381510548224},
{191.3171722091535,	132.18511434682702},
{185.1024651997576,	130.51195273130898},
{181.1624532556336,	122.66627512076768},
