{-3.6395510400965545,	-5.056898093350444},
{219.19211237794372,	148.99552053467684},
{232.84521598589566,	135.29875353059865},
{228.98480751639704,	140.37426113656556},
{221.5136406302938,	146.27050079716264},
{222.8621580048753,	138.76176597310229},
{227.59638253027066,	140.24513998643442},
{226.30896049771914,	146.5162109026848},
{227.73304156454145,	139.15078989983428},
{223.65495022305947,	142.0625941519607},
{220.52033003660412,	136.4818312120446},
{220.43469184704182,	144.59230794866474},
{230.84607048170136,	144.7236231417238},
{224.84047203230224,	142.55506380006457},
{220.2073551940198,	133.8433983003016},
{226.87238451750528,	145.62531258195756},
{235.8510537538903,	141.97637948597165},
{229.2491792946186,	131.31942691498926},
{226.47294710133957,	138.6204982056782},
{231.55838931179795,	143.29163877672457},
{223.15007659260033,	138.24311401465513},
{225.06525336390453,	142.3272575182491},
{237.62134896594574,	139.61783008834703},
{237.81450683278925,	144.63250011993512},
{239.54557015226163,	143.79801539169688},
{230.4875732845692,	141.84736497775626},
{230.4276833228853,	146.17336645584734},
{226.09034294370485,	136.73189825016857},
{234.2505431326907,	132.89790275779433},
{232.1221324252789,	140.04905260595496},
{233.2834306474676,	136.0108213141967},
{234.64410092997986,	136.49918974673398},
{226.9110162859737,	141.28630208901765},
{231.46305568250273,	137.99761440918945},
{235.35268510155686,	137.96882990914},
{235.20124297341616,	132.6999230526824},
{224.96578595926653,	136.0282289679439},
{235.53298141296142,	139.82147544501606},
{229.70737560234056,	127.48371052623224},
{235.0417771704796,	127.5102191465809},
{236.87711807905387,	129.48493943112837},
{233.648357838853,	134.42246242129343},
{226.8341985501037,	129.08668523077836},
{223.51655307547514,	136.90923396902468},
{224.3655455962534,	128.1348854156788},
{225.75392419175975,	136.45014331774203},
{237.30929773202269,	131.98740316053704},
{237.23295144236772,	130.9942216571616},
{235.2757460883318,	144.70538193954619},
{229.6479706061856,	136.04681965407903},
{233.589134137644,	131.2631607287515},
{221.0222354436779,	131.0463161179814},
{231.55408697048514,	132.74196473593943},
{224.42558054057915,	138.26196051462546},
{218.914957446646,	135.1992530094343},
{234.65831539375458,	137.4121177850067},
{226.67432233210977,	142.14301598523102},
{233.77911619136918,	134.3412286175042},
{229.32133391375743,	128.54069429874951},
{224.2465312287324,	129.76444995945894},
{220.1921019899372,	128.733963158631},
{219.3878909757968,	136.72300518579826},
{217.54661925758037,	133.6182102967264},
{229.06613286413634,	130.5583900601456},
{224.96360265674824,	128.73670017654783},
{223.0203400948749,	131.5851746614986},
{228.5336328181383,	141.84487673215605},
{227.6112408639155,	143.90522461079505},
{214.14094050277026,	139.08877040119876},
{213.76822621513094,	140.49088406250942},
{216.87910640566975,	131.9603969872276},
{222.03010990868756,	128.89870156253647},
{213.7847232578935,	131.3077825087421},
{224.70565821479858,	142.11496783472728},
{228.37915427547455,	129.42187625230267},
{225.03383383730107,	132.00955475845254},
{217.62890518983656,	135.9605578042803},
{222.37793208427863,	132.46272985472285},
{218.64245242582888,	129.43160328590338},
{213.81012703972698,	141.79774529814412},
{210.97381979301358,	139.54171809036944},
{216.80554918651686,	139.04881398666055},
{216.07311422341434,	140.27386724017651},
{216.2405899263809,	143.43918847010826},
{212.89507590696763,	135.79010342314234},
{219.70137928725507,	138.70083366997176},
{220.11539539152582,	141.34508416310285},
{215.01693437879976,	132.22534362924492},
{212.05433543512592,	136.9155762355662},
{214.60000137760633,	143.91322094632272},
{214.48325088897226,	146.33486319115784},
{220.33475950187045,	133.69009876426338},
{208.2358544504854,	146.1039113109102},
{219.06931649543893,	134.28474907896688},
{219.93268223740202,	146.0717941116525},
{216.37041853179323,	136.06777437070585},
{226.66556395642988,	143.9664205505234},
{222.33108269264153,	146.71714732037174},
{222.82364994456321,	143.19171225656686},
{225.0729418384413,	131.98815689011806},
{224.0494958910562,	144.2576281434129},
{222.00408372104317,	132.38981898011667},
{217.79309078002098,	138.347579518401},
{227.8023579859712,	139.4212313064359},
{229.6058504153715,	131.14122881322075},
{215.8555567258628,	145.46313349398596},
{220.9088832161228,	137.18052953634893},
{222.1969867361278,	138.55448146114324},
{225.85856593726726,	134.9262873000914},
{229.74166423471743,	134.01723908380845},
{220.2180976443368,	140.35046060362973},
{216.71905898566106,	143.12578238003604},
{220.646426219486,	134.07010076289717},
{228.42707705443763,	133.46494862518543},
{223.22733942043757,	139.59035352175124},
{215.68629163628682,	146.81099208704413},
{214.76230268046427,	141.1900664285203},
{229.3958087325166,	141.52080560304282},
{216.0127724601193,	148.51224791271736},
{216.19764847190433,	150.40540587386883},
{229.11407257123724,	142.4213418849589},
{214.10215209909106,	148.562237282531},
{227.31399543449658,	138.72348212105427},
{226.7990731177546,	142.80839277356682},
{220.5908185892665,	136.7215567059618},
{220.83265481850697,	147.8471947088373},
{221.69649234348876,	146.6328474906817},
{223.81452685963473,	141.39972167710246},
{228.9161909723883,	147.6795817126361},
{227.2840911590915,	146.0803574800221},
{221.40637570678055,	137.03287807334422},
{217.03823731764555,	141.01402224504034},
{215.8117364557502,	134.78144482224735},
{208.0583609795081,	147.4177028723069},
{212.7471936570537,	140.2348498085253},
{220.71863626707844,	139.76919209914098},
{218.7702428686667,	141.0073417206915},
{224.5387709730502,	142.95156975383605},
{214.3236951798995,	146.02881315241254},
{223.1992141131558,	142.60475078883192},
{212.73332020082566,	139.6419726893671},
{219.84948835292278,	141.79514247420647},
{224.2550502754576,	147.28110256711147},
{217.16125892108448,	140.1136946680972},
{223.49667051547905,	141.88733253514047},
{220.91882902134762,	144.83779601051668},
{215.41578697285433,	151.5038632448493},
{217.84505033563235,	151.04698418594333},
{225.44458987889098,	151.077052742961},
{223.8342712775534,	145.67274045989512},
{213.40697713169655,	151.8647491718171},
{213.00725527210048,	151.95244800029087},
{223.92026677622724,	151.07034090979622},
{222.4590619421303,	141.21669637343092},
{212.59128756686644,	145.44819695041872},
{215.4150639195555,	144.00879627046842},
{220.86402853689643,	137.1709005383797},
{225.2157334579468,	136.77025757501485},
{227.3838481253995,	147.47597673925807},
{230.3277702299255,	142.78060656747925},
{216.0458663639367,	138.67809317136494},
{222.19089939930612,	148.22414584298198},
{221.51016273549112,	146.04058394718672},
{219.89010473425796,	145.57153454888962},
{217.6885283083468,	142.8827729619961},
{229.08891780021594,	142.81967780893174},
{230.50102820327635,	143.18044946512515},
{223.79483737100958,	147.03583943570396},
{217.77894312685976,	142.94962063324792},
{215.1649685147768,	145.66367150271137},
{215.7015618071707,	147.15972255870767},
{230.97368885725479,	140.57442672281417},
{219.08370454241953,	153.0119235990725},
{217.34396936209592,	151.21360104103368},
{215.51944310287269,	155.94912010452464},
{218.31341437090379,	156.28294891036452},
{225.87212065882846,	147.42227146043342},
{219.711900852103,	151.06741230451985},
{213.47757225682676,	141.84784531211767},
{220.64462715331499,	140.08234710422013},
{223.77741117036132,	140.53298522978415},
{222.01435438173502,	153.53875125184837},
{223.2539987186803,	141.38282605925758},
{220.40120402414908,	143.75789977524005},
{223.05339618263957,	150.22176399073248},
{214.6005306024373,	146.11924014790137},
{215.84665770165128,	141.9816980293864},
{217.8490819789864,	152.6082604183927},
{218.79473175577382,	151.39452800963156},
{213.4492590265406,	148.38189388695466},
{221.26038545286244,	154.03235641094864},
{219.44037515943936,	147.37177032590733},
{224.23058813125053,	154.96351040719452},
{222.53919031559664,	155.44920024231618},
{215.41609411957884,	153.8819768047297},
{214.04336030380458,	150.49799915558992},
{210.25549308317565,	154.69786758641817},
{223.67465662932483,	153.57223691859627},
{212.13224784309293,	144.19517089128405},
{208.9811404262088,	149.87153744161404},
{209.4079396186985,	151.31500861251143},
{212.4639590104004,	145.08050873070056},
{223.33475660938623,	147.20813024246627},
{225.3540021119162,	156.8826663557258},
{223.1044482547821,	153.15829435224072},
{221.87918767455818,	156.81575961796278},
{226.15640617425584,	146.83518355107876},
{214.3213108165992,	152.54544313091267},
{225.66021377137918,	149.29255670963687},
{222.33885160490658,	148.06713567014214},
{218.541377076759,	148.88243446661295},
{223.24190779737853,	145.50206515420862},
{228.35125991841872,	152.81955685646457},
{229.77238182595227,	149.9239074663428},
{229.6977223074063,	157.99490673220095},
{223.70576357336543,	154.62135244922985},
{228.70528085008965,	154.26441382334386},
{215.65546552201457,	157.31522290400767},
{214.93478753870838,	145.51259300940447},
{216.39845090105396,	153.36158070712054},
{225.785413893334,	155.91131850773723},
{232.95427082537282,	155.05898070484},
{227.5548207018876,	146.2030802317696},
{228.16462060924587,	159.0284742693349},
{221.19090540273854,	156.80926781090767},
{219.14268257284465,	155.00511355621006},
{223.26198460311144,	158.30413605177296},
{220.37988709852854,	156.25854130293195},
{226.13889742188383,	154.82040149056255},
{230.01855862262397,	147.4809098761724},
{227.23131033949014,	150.7888819850713},
{233.31080703920415,	156.09161658223925},
{224.0171748172343,	155.24141946397253},
{222.23450527890822,	145.24126152973318},
{225.71502904781718,	146.42842246044574},
{233.61065017104843,	157.68742291599435},
{220.61719269841552,	146.05368900254032},
{236.77002765986754,	153.35393917983146},
{223.11718726025146,	148.02236248314867},
{232.66529179268733,	147.41675128563784},
{236.4580477933419,	151.66919877675488},
{225.67250368127404,	154.54211079107455},
{236.05246154079336,	155.0988624113532},
{226.438633694748,	156.59571197426237},
{232.75825234972285,	146.4926651543054},
{228.4282955374705,	147.8664684727908},
{238.99596315943052,	154.9017722362908},
{233.8246948741718,	142.28372558254978},
{235.55336637023387,	153.95660051153058},
{228.12730036577622,	154.34705387402414},
{226.1033221607873,	141.701193561643},
{231.07073759894865,	149.8812967555482},
{239.74732613981138,	148.45900709365975},
{230.51639983567782,	142.83077075636055},
{232.37389620042936,	139.65580039400368},
{226.0128716008748,	142.21613084582665},
{238.60417417369857,	150.7301720737882},
{237.21333789714978,	146.11512144029567},
{236.840589380403,	148.18882518151662},
{234.16471675687353,	153.49741707965023},
{233.61195251579176,	146.43984707805515},
{232.1958425054625,	142.33764071346485},
{232.3635807095202,	141.2508386239232},
{225.0042226152071,	141.03056610525115},
{234.09656181191036,	141.5777064456827},
{235.19691978159952,	145.84186286993096},
{229.19357740180385,	144.60869569340258},
{223.9450464465878,	155.6509998101691},
{231.34392164004697,	142.36838101487638},
{220.0763333558355,	140.0567336808307},
{225.27319571239877,	145.4350359669579},
{233.3955755057256,	154.56478362637674},
{231.26168543397543,	140.51256576098655},
{224.34520142097503,	154.93335400072064},
{232.9534535345043,	145.60570910698064},
{230.61502521252137,	138.61188378987197},
{221.147859970902,	151.8982158234735},
{221.39631673355024,	146.7992026983229},
{223.76291032517057,	151.8904049442561},
{219.23089713304284,	151.5587351513812},
{219.58421553408402,	142.96729783431016},
{217.6438604998103,	145.5770213873025},
{225.96519900871098,	144.66964180229098},
{226.3408741578337,	141.16915285935},
{223.10590237275443,	145.54138800444167},
{221.4600980125652,	147.73888386538732},
{228.3669955593326,	140.59313629321716},
{222.94794184390489,	143.75932401320347},
{225.5296737943378,	152.34388802054983},
{231.93708844730952,	147.131731302215},
{229.76156374986797,	150.79515326043884},
{223.01429311878053,	146.97786909603374},
{232.47857992393492,	153.25628619506367},
{234.28126299770705,	142.24895415224725},
{235.90904251274432,	150.07365116503286},
{234.06907396625272,	142.89692162585084},
{240.28393602966844,	144.403270729901},
{233.75616907764694,	137.11253439611914},
{225.58293509401997,	147.78883074423615},
{223.34863784825265,	151.62027063707677},
{236.2602910395734,	141.31904661443644},
{229.22558654297913,	151.89092405185767},
{230.6162682433057,	149.95370339466507},
{235.59248963827014,	147.067545836266},
{232.7031674820566,	144.84993980352684},
{234.76163384673166,	151.67139034616307},
{239.0091382482562,	139.19502204117865},
{240.09689874649075,	144.39749565472408},
{241.20209072956357,	152.08410803071806},
{229.44979614138734,	147.14236890182607},
{242.99976678280046,	148.37408329817484},
{233.43848926458065,	146.18622325662366},
{238.20671292175828,	151.33900450967602},
{239.99562476766124,	140.63696133155122},
{238.5035202075677,	142.29376528883645},
{234.18534780512923,	150.9569816908745},
{240.6652505913404,	150.96745878677487},
{244.65652687431248,	139.1745076466161},
{238.10262298860385,	144.04571618362664},
{244.98420956477955,	142.15732213278778},
{244.2508366309438,	141.102902340108},
{248.51567252417297,	144.53311383582565},
{242.156453343574,	139.31106461931603},
{249.4844043168037,	147.29429899173252},
{234.58119503661572,	151.76804038467063},
{238.69905509718407,	149.34090030243664},
{233.79106441386494,	149.74090025916408},
{237.6631060483641,	143.39734928110698},
{243.70049506670534,	142.63943827446235},
{243.96693643259263,	140.24724742292256},
{240.73138870791024,	149.99467028774936},
{234.95084842335092,	149.0074877011713},
{241.58901483757194,	148.55156029678486},
{240.036601058322,	140.00512383870787},
{249.05997386166123,	153.3205501403847},
{234.3808205411881,	150.7721445517282},
{236.41588766840215,	145.32377203695114},
{237.10144031124807,	156.99795951748655},
{244.49176728796903,	152.69886912058},
{245.07497058264238,	141.2531891167454},
{244.68020162174028,	151.40422495683978},
{239.66584228414385,	148.35602836137718},
{236.43814944501233,	147.97630623032006},
{245.47113222647485,	144.58619128578937},
{238.96768120950892,	154.41721270913658},
{236.5645718138513,	142.25199696965493},
{241.35931409543426,	151.98899886982701},
{237.81462380439447,	144.46152639824322},
{235.860966381017,	139.1112193305854},
{237.09088507665155,	145.8678624464387},
{228.03739757441318,	153.17163392809456},
{240.67061949249984,	146.38873740074828},
{234.660412105371,	154.15856044270433},
{233.20028430161932,	153.85388372602785},
{241.11498957885468,	145.81718558462254},
{230.9256830107681,	149.66576444356105},
{234.96189141805584,	152.8791190220157},
{234.60303898188153,	146.34698488032072},
{230.81443251455264,	143.91988301135711},
{233.42397421638577,	153.21416130832688},
{241.12505224595003,	152.4717295332489},
{232.45240624306058,	156.7767451023749},
{236.26840093952072,	149.51585127683433},
{234.60427132045837,	159.89383363276656},
{228.57397982976946,	144.31208888233368},
{237.82120002587322,	159.66386719441564},
{238.8557992889561,	151.77237209476942},
{241.98681593545066,	150.02507632064768},
{233.52533791643427,	154.1264768388895},
{241.66989016846748,	158.44182589280703},
{233.52523564402097,	152.872121636774},
{231.88781943270376,	146.9598572157397},
{238.69187050043115,	149.4148964060039},
{234.61214800465154,	150.53568223320633},
{235.1721947275163,	144.948947421266},
{243.8473200068068,	149.0385604800673},
{239.4071949415005,	145.78853512015647},
{235.01656121963646,	156.0640068523079},
{235.06597801431454,	143.3133141220119},
{239.82421099564496,	154.29324788026713},
{245.64079731528412,	148.81995365116043},
{241.03272183091977,	149.93496726165085},
{239.45943186187714,	157.91371122286304},
{243.94454413616518,	155.9802190239438},
{243.58475758859373,	148.24491839371134},
{246.7884228384398,	156.7980373910412},
{239.74467402813318,	152.05835261834588},
{247.4030990583933,	151.34590350142236},
{234.00132275177003,	147.55444428494923},
{248.13768836882366,	148.07574382267606},
{245.9229699224403,	151.466335612983},
{232.43831652219075,	155.47483623422204},
{233.84597118104728,	147.7562790646659},
{245.5957997319285,	156.14522040781816},
{242.04971199381296,	149.61396916127774},
{234.13700896560997,	146.78354716479075},
{245.87720305767084,	160.74034719289352},
{241.0995758066305,	146.44511041607325},
{239.453188105457,	158.9829499241671},
{241.31218466479618,	155.67590245033176},
{230.31889918104326,	151.64890094517222},
{230.21077896506173,	153.14166208987265},
{234.62866471687886,	147.2376078854376},
{228.10311440913182,	150.52354306072797},
{227.8083336277158,	154.14368717148292},
{232.4858333733753,	159.99177082660455},
{238.66276435715338,	156.96522171708003},
{231.39014245306018,	150.78523189666075},
{239.8051082521046,	154.53395863375096},
{238.47308298064442,	155.95999674180635},
{241.99267379442193,	155.18135650131873},
{233.36026102466897,	149.10476542278414},
{242.47827627652316,	152.0813948195086},
{234.8743644663582,	163.56168863824786},
{230.57926392149554,	157.4155601927096},
{235.88432426553405,	162.34293395043437},
{240.92220163807502,	153.48556588723025},
{239.08783437030667,	165.35050804099728},
{240.836067286971,	159.28959833258764},
{242.40420003016968,	163.91675378523567},
{236.4251340296388,	151.40563144612827},
{241.19920233801102,	153.03258761881062},
{246.00515658617906,	154.72071014123492},
{241.17161044263855,	151.058070773196},
{234.18329947020882,	156.51345468712466},
{240.44515877257356,	152.76228028715008},
{234.7819064759917,	159.23828257986645},
{243.6557968936527,	156.7668038797849},
{243.99800164987607,	150.89523562362086},
{237.8976384648607,	159.27833127885006},
{247.3670618153324,	160.85498555521943},
{244.11495342207482,	153.09972875875135},
{241.74144008704144,	149.70017036251923},
{236.78535910206216,	150.45289195779927},
{238.21744365033976,	152.38373813303716},
{247.6482441558599,	160.0961041000888},
{238.0387657698779,	154.41436927156772},
{247.4818467194707,	165.55707342709846},
{247.03606257979436,	161.0469740428808},
{232.36827659869545,	153.42550329050434},
{240.86743946728208,	155.39713916757609},
{245.13224991566602,	160.8542126117331},
{243.3594857649344,	160.7512703495711},
{237.97263793451125,	162.3200926524285},
{235.15397618796155,	166.29828617734668},
{234.96604336868418,	161.40257135133405},
{232.44455228021832,	164.96787157152244},
{233.97058988749131,	164.87075795174368},
{240.31748875070502,	153.33611760587297},
{240.85292434552468,	158.72650593583728},
{235.0604130187168,	167.69145280875728},
{241.32511740301828,	156.53479172942053},
{239.7496755700377,	162.79313327255073},
{233.01897693320268,	158.62142782447813},
{243.33000783749043,	162.5927611865347},
{232.01629985719163,	165.64136461191845},
{229.06355921367236,	152.25082191933132},
{239.40846806477148,	155.91675714484575},
{226.22099799899163,	152.51951255665747},
{241.47211278393036,	165.77835061100384},
{241.11019526289857,	156.45063422989278},
{239.33580539597094,	163.95541925419042},
{234.44654296781738,	163.0046748276008},
{237.71206968486143,	155.13566733694176},
{234.47692961279532,	167.9854166984046},
{234.55793704439688,	164.330771655821},
{238.8107337623793,	159.90034666266376},
{227.6661132828233,	159.31807182100428},
{229.43132425047173,	161.65625416971963},
{225.26372040168846,	155.90756202623191},
{230.971094258341,	153.07132038373183},
{232.7194650023441,	152.3572076810746},
{225.13763873911063,	155.03574869594723},
{230.80583269221728,	160.42682825516613},
{233.58476386065368,	154.98032383023977},
{222.91692470469243,	152.7516285588496},
{230.80803963510613,	155.81135717500902},
{229.35789041167976,	164.61486330241317},
{234.79943153252464,	154.64743879584356},
{237.8269757189424,	158.50026560162394},
{221.53486500893504,	155.16368420451087},
{224.3009953472698,	166.50867820415007},
{228.59609357654372,	164.5326095672483},
{228.42016656677228,	159.81956298025506},
{219.84172457322492,	166.91146473275663},
{228.69885899686798,	162.53036273498856},
{226.83697159796645,	164.0976679708815},
{234.30195759981885,	159.76454497578442},
{222.70834072715488,	155.15127327515475},
{233.16406753947854,	160.95450428432443},
{223.58323879507867,	156.79371632142048},
{222.32112346599786,	157.52488987222878},
{229.26163654734827,	157.3868610251173},
{230.80853782585822,	153.43024699307975},
{229.39836140961245,	162.5053845560614},
{232.3615160259896,	151.914768885554},
{226.3561012129443,	159.84142235774115},
{222.2843776805734,	160.664627062132},
{228.30890468060767,	152.9963089215666},
{230.46746927115345,	148.06454697083421},
{221.8833605458523,	148.84531009798155},
{235.4095778296065,	148.93269273329386},
{236.26411704072393,	149.56614897741042},
{234.22922359003556,	161.4009131945049},
{233.5866272564857,	153.39030557083396},
{229.63995941462042,	152.60719795206202},
{234.9857746358616,	152.43406191796643},
{236.86186441418684,	153.95266947866028},
{237.79574779749044,	156.41403612425543},
{231.96493533445994,	163.08685286193474},
{225.56190084071935,	161.51902237337902},
{234.46200685937862,	158.1584178845635},
{238.48233661793623,	162.22735147776376},
{225.3463663205434,	155.20213177508882},
{238.0811718990554,	156.34447024257807},
{223.20313595298765,	154.70810158833967},
{237.86609826754588,	159.19889973755093},
{234.53163472954708,	154.46734837471652},
{236.20157505505733,	158.54231386817716},
{227.57645320255483,	154.25740565590374},
{229.73624797164075,	147.92038183644792},
{230.98685123315514,	158.85008949570968},
{228.11739022396728,	150.32333706516528},
{239.9146616697262,	150.12753390746627},
{235.21656830392394,	149.06844268426437},
{225.7120560880491,	146.7105906848266},
{233.96136755207525,	147.9770509565946},
{222.78487805094807,	151.75074823176334},
{230.88370116828477,	152.67449555102058},
{223.42206027555085,	150.51630840610517},
{226.92646191025602,	153.09385103927428},
{222.0602686628171,	153.4051219500982},
{225.17661822933297,	154.20571921300348},
{233.9365823418732,	155.65326472528253},
{231.7474291292623,	155.92874631091163},
{224.20074671667706,	162.1265694469584},
{228.97223774928116,	159.97820029677365},
{228.08673594982608,	151.70514143024022},
{227.22535931962736,	160.7070399838526},
{227.72163498763172,	157.63425355481118},
{229.70613065710683,	154.72110393351218},
{232.08269598657586,	160.19435264888824},
{228.8182635690452,	156.84199382952576},
{233.35492994492773,	150.6941599011719},
{219.84456214117574,	147.8391344696151},
{225.05756448635447,	149.65342692773936},
{220.4372026196619,	156.1335848238976},
{216.08726480072008,	150.3951770022543},
{218.85422832674968,	155.7679850438742},
{219.74711496345668,	154.86280323101556},
{219.90556433528147,	151.79122067773662},
{223.80224007145793,	161.08432434368618},
{222.8231424429411,	158.39169817472188},
{229.5265499836775,	155.76279855929786},
{226.4894794324204,	155.9837131643049},
{212.30107963841556,	162.56091452784247},
{220.5125849350857,	149.53509359575023},
{218.19266627543755,	150.55279331122227},
{220.6847345049397,	151.90578508318367},
{221.28660761344145,	155.99717610930617},
{227.39874259494226,	150.5191650920881},
{215.79212293001848,	158.5205402044228},
{211.32415083252224,	157.68267729537752},
{216.9973488928097,	160.83320587225015},
{223.69951629568166,	149.37343254250715},
{221.34707287043997,	148.30422780450183},
{220.95176377742595,	161.61893668526187},
{212.03724747135206,	155.1465639823621},
{216.5258030042835,	157.88582176514484},
{217.70758931719283,	148.75948075641244},
{209.07813443489863,	157.4658032850044},
{214.77058248738464,	147.74671687357485},
{222.53087468049762,	148.3648567079999},
{224.96374457098688,	148.61998813870073},
{219.50932008600032,	152.19769376669834},
{218.8229080038518,	159.1753631437849},
{210.05279921706273,	155.74911945157743},
{213.62973205723804,	163.6200383711897},
{223.25826602369386,	162.31669845792993},
{216.85424206993264,	163.38773101743686},
{220.49203026763658,	164.34586229684507},
{226.30992192629898,	154.93840931204915},
{217.79084162999217,	158.19752902842444},
{213.81947511175522,	156.33273423382443},
{225.34381801942274,	159.36286379932682},
{219.86336993655408,	160.38304054305814},
{213.38454461590163,	158.4901706066972},
{219.09322934005317,	156.50930574518026},
{216.49899759321343,	163.10317396678053},
{217.67188838358413,	148.5175070822067},
{220.53993887737414,	149.9708228758524},
{224.75356941152137,	149.56101463290867},
{227.67871901639555,	157.19606880108944},
{220.68952459680625,	153.5981493720623},
{215.97778816676512,	157.16451507860683},
{224.34050054293934,	160.72568063133832},
{221.97016368968286,	157.5483535475822},
{226.43725704011678,	158.8285538501728},
{222.17411935216143,	164.31167665049915},
{229.06049343810713,	156.08379055391345},
{226.96501734036704,	162.76520469044053},
{225.02771250119835,	165.12633554630563},
{222.73055908705797,	164.49029408731417},
{216.27057088923985,	163.775967370809},
{231.6264703542213,	160.27831244953086},
{219.9319033100683,	163.50175322554406},
{227.3330159525502,	165.32645398857423},
{224.1667127580897,	166.43950926654932},
{215.40518107533472,	159.1589130008863},
{218.66535979111205,	157.12860309864703},
{220.41067993767507,	165.4872317622463},
{221.71868756404783,	163.49750761953106},
{214.98096406232634,	162.88337504279866},
{225.5348779497562,	167.1925167180342},
{216.07547074114547,	165.25116895406023},
{222.4556372707704,	164.7064899131206},
{218.84574856501266,	152.10123288892345},
{218.04648631448575,	153.4058691842116},
{212.70954204137544,	154.6428229769783},
{210.59589400470347,	154.51285770093696},
{217.87315529062766,	164.05594302588685},
{223.55249191629244,	163.00510290028575},
{212.75572208051014,	162.51980825378698},
{225.77057212209004,	164.15650278152984},
{214.76022932408756,	162.09746433706079},
{220.53152075385657,	156.84115000524946},
{207.63929555589826,	166.59201035132332},
{214.69695764010692,	168.0846743087337},
{220.67657100117157,	165.0841043009959},
{218.00426020631974,	163.3764682031955},
{217.40946055111888,	155.48430316591882},
{207.4224310142205,	152.17181906699804},
{213.93162027828325,	163.8679395337307},
{206.56585349394783,	157.54024594336076},
{215.36653682281482,	151.66874112249408},
{207.012218149376,	166.2534292641438},
{212.66562111448644,	166.59909175211527},
{208.6680878667507,	162.06109757163148},
{216.84304083271292,	156.19247050415913},
{210.68735358285298,	152.1310248887404},
{217.25701628867338,	152.6052717488181},
{211.43685974989563,	165.1282603403794},
{213.11841977944084,	158.70639912434558},
{215.14936718663876,	161.16609211311524},
{206.90317552034563,	166.77881587242987},
{206.79067395888666,	154.30792519803745},
{202.79545631988913,	165.05469999387},
{203.41462006602816,	160.76134540470701},
{205.21130763867353,	166.18597240854598},
{209.0927151645709,	161.83033653994966},
{210.15039286879244,	157.296860638878},
{212.2955106404185,	162.8653847055996},
{205.18372873554205,	166.53854273819593},
{203.96912776649222,	155.8633630638101},
{208.25380050289934,	161.45575902628582},
{213.481517702769,	151.31689775453458},
{211.5558820250007,	150.01287529764764},
{201.90682899170213,	163.63662646508948},
{203.57084917812261,	161.10533536282296},
{209.82735857110868,	163.6875669219421},
{203.52196916900715,	148.0756088477241},
{216.18284357091915,	158.5518989648897},
{208.41896991168247,	149.2757759132627},
{205.49272550832467,	148.3715631265444},
{208.91120595101648,	162.7733177676198},
{214.36628582001956,	157.0490946742339},
{218.52208123601343,	155.54740819861073},
{212.94514579934994,	153.94560531598086},
{207.90676454563965,	155.34635137701738},
{214.43971580872798,	153.140225009654},
{211.9330608990039,	151.8619061503547},
{212.9536673977691,	156.7984261844188},
{210.77156651511575,	163.53037709772727},
{220.68713878577185,	152.2786910675216},
{207.22520729183523,	154.18781441216723},
{221.13133118976862,	163.52107034987833},
{212.38679801054744,	153.0556178610295},
{217.7919947248212,	157.55361954271112},
{220.15890448697078,	162.7668946942433},
{219.7024603370951,	152.7427842136298},
{218.29911394211118,	152.85026985378585},
{214.08732433336328,	148.82994213294225},
{211.72771691186412,	160.97814977779024},
{205.13083423418547,	148.733068579023},
{220.79392680863384,	155.7899649258111},
{221.16557731986393,	149.91457999921835},
{211.58350815016155,	158.32931035152504},
{211.06347725563,	157.49203261227876},
{220.32600128185265,	153.50990931190267},
{214.85559459100398,	152.3085467505043},
{209.4618914823463,	146.80622241410762},
{213.31541374345466,	150.72407058002298},
{217.16921046309932,	159.50354368473836},
{203.7986224942467,	148.27040304281374},
{219.08644101290506,	157.8373454927708},
{208.42287731522674,	154.00207853332577},
{212.78156796917114,	149.29683488308444},
{204.04861284917695,	158.673118581962},
{201.65781479035732,	159.91478989053383},
{207.39330013828157,	147.80959826219353},
{200.58179710782198,	154.0341225912863},
{214.72211920031367,	155.25612839558656},
{210.51184187839075,	159.13852455452266},
{206.3481715173991,	149.1570121377425},
{212.9232742646744,	158.53583941798985},
{203.75673245834895,	149.6939979687626},
{202.6126803885847,	152.37421828964062},
{210.18261454359433,	151.86420539084668},
{198.1155338882392,	158.8486624348928},
{196.07052353234326,	149.87769226193927},
{207.83194089106019,	157.26147200097796},
{210.68488944879664,	151.33714430818776},
{203.24284520708758,	160.4333792741032},
{200.06713088414864,	148.94673700581774},
{206.5879761767352,	150.57005307368286},
{204.70713276486083,	147.3673371390202},
{199.08365052966695,	161.27045263252566},
{204.20973330581214,	148.43970232801715},
{193.54540931095977,	162.39933407989554},
{208.33738061576696,	155.91617223033606},
{196.87915741465167,	152.1888472083485},
{202.9983010916245,	152.6472034772338},
{209.35770832220203,	155.1187981334679},
{198.00166358754458,	154.15147494653408},
{196.4378760670424,	148.51752497593526},
{198.55373304797493,	156.51142170189368},
{200.61256168506222,	152.54855631315814},
{202.50888630747332,	155.38355112163683},
{197.00758829097379,	154.33769433341118},
{197.68666624368095,	154.12961412133794},
{195.3821774317761,	147.19152696538},
{196.41221867950523,	162.40391874258475},
{205.43530024446113,	147.71713761573898},
{202.52375394147265,	152.4760305608707},
{199.66367964707143,	160.49057133507694},
{197.61535508893985,	152.76319032194635},
{202.92283610042315,	153.7609187949092},
{194.0707848256085,	162.93070722434635},
{198.92212426161174,	163.6891488161273},
